Time,stock_id,每股盈餘,ROE(A)－稅後,ROE(B)－常續利益,營業毛利率,營業利益率,稅前淨利率,稅後淨利率,業外收支/營收,貝里比率,常續利益率－稅後,營業費用率,現金流量比率,每股淨值(A),每股現金流量,每股營業額,每股營業利益,每股稅前淨利,營收成長率,營業利益成長率,稅前淨利成長率,稅後淨利成長率,經常淨利成長率,常續淨利成長率,總資產成長率,淨值成長率,總資產報酬成長率,流動比率,速動比率,淨值/資產,負債比率,總負債/總淨值,長期資金適合率(A),營業利益 /實收資本比,稅前純益 /實收資本,營運資金,存貨及應收帳款/淨值,應收帳款週轉次數,總資產週轉次數,自由現金流量(D),淨營業週期（日）,淨值週轉率（次）,固定資產週轉次數,當季季底P/B,當季季底PSR,季底普通股市值,交易所主產業代碼,Y_ExpRet
2014-03-01,6108,0.66,3.11,4.43,12.75,4.72,6.24,4.93,1.53,158.7,7.01,8.03,3.58,21.67,1.34,13.46,0.63,0.84,22.94,259.6,32.1,34.31,34.31,103.92,11.94,-0.08,0.53,104.47,70.56,31.3,68.7,219.54,103.37,6.35,8.4,267976.0,103.69,3.25,0.78,54865.0,97.84,2.53,1.92,1.0,0.41,3469808.0,M2300,0.07692494558457708
2014-03-01,6112,0.65,3.02,2.92,8.28,3.06,3.32,2.76,0.26,158.65,2.67,5.22,-4.9,21.45,-1.57,21.7,0.66,0.79,6.37,-6.07,4.39,3.25,3.25,18.66,5.82,0.8,0.06,143.41,49.8,40.78,59.22,145.19,501.62,7.3,7.92,1160551.0,185.72,6.24,1.73,12956.0,121.88,4.37,21.7,1.6,0.38,2868341.0,M2300,-0.012657618345421229
2014-03-01,6115,1.0,3.36,3.34,15.73,7.0,11.39,9.63,4.39,180.22,9.58,8.73,11.08,30.05,1.41,10.0,0.7,1.18,-10.99,-23.47,-13.57,-12.73,-12.73,-12.3,-0.06,6.6,-0.28,303.6,269.46,65.27,34.73,53.2,622.92,7.19,11.7,4447116.0,54.3,3.13,0.89,-38529.0,99.14,1.4,7.64,1.57,1.07,8169046.0,M2300,-0.02129863256208675
2014-03-01,6116,0.37,3.05,3.16,30.08,18.07,19.13,19.13,1.06,250.35,19.82,12.01,48.04,12.24,1.31,1.7,0.31,0.37,-25.69,-23.42,-18.14,-18.14,-18.14,-22.63,0.38,20.96,-0.57,200.83,155.61,77.75,22.25,28.62,151.69,3.47,3.67,8058008.0,14.84,6.04,0.49,351970.0,26.33,0.64,0.98,0.94,1.14,33572785.0,M2300,-0.32693227636164834
2014-03-01,6117,0.38,1.75,1.75,20.38,4.61,4.99,3.92,0.38,129.27,3.91,15.77,-0.37,22.07,-0.07,9.72,0.45,0.48,0.45,256.02,147.26,171.16,171.16,172.85,-0.17,3.93,0.14,116.16,79.68,51.6,48.4,93.79,124.3,4.49,4.85,289018.0,61.74,6.02,0.92,1094.0,42.81,1.78,2.18,0.83,0.51,1622295.0,M2300,-0.08972603608057905
2014-03-01,6120,-0.23,-1.02,-0.58,3.41,-0.37,-1.04,-1.15,-0.67,90.14,-0.66,3.78,13.59,18.98,3.55,12.2,-0.05,-0.21,132.11,79.85,43.17,28.88,28.88,59.12,37.75,-5.49,0.85,135.0,123.03,43.82,56.18,128.21,230.66,-0.63,-1.76,4167368.0,82.18,4.91,1.52,-72766.0,9.01,3.53,7.38,0.56,0.14,5795683.0,M2300,0.44747483744544403
2014-03-01,6128,0.84,4.53,4.52,42.49,19.43,20.91,17.03,1.48,184.47,17.0,23.03,1.81,19.13,0.16,4.96,0.96,1.04,12.64,23.78,18.88,20.45,20.45,20.58,22.29,5.72,0.77,112.21,67.31,58.92,41.08,69.71,130.54,9.63,10.37,96452.0,37.81,5.69,0.64,-3027.0,121.0,1.06,1.15,1.89,1.85,3288277.0,M2300,0.009723461733278649
2014-03-01,6133,0.13,0.87,0.88,20.34,0.26,5.15,4.11,4.89,101.32,4.12,20.08,13.67,14.52,0.57,2.63,0.01,0.16,31.84,103.62,300.59,291.9,291.9,200.82,6.69,4.11,1.07,288.06,240.84,77.73,22.27,28.65,238.16,0.07,1.45,735550.0,29.39,4.32,0.66,153040.0,91.72,0.85,1.98,0.84,1.02,1157341.0,M2300,-0.05652021908868432
2014-03-01,6136,0.14,0.51,0.5,34.52,9.11,10.4,8.7,1.29,135.83,8.53,25.41,69.24,28.69,0.63,1.65,0.15,0.17,-3.95,-25.23,-17.25,-12.04,-12.04,-13.48,0.22,0.91,-0.09,1618.66,1471.4,96.35,3.65,3.78,2085.81,1.5,1.71,1594470.0,4.76,7.3,0.22,-39797.0,99.87,0.23,4.74,0.97,4.14,3223454.0,M2300,-0.02509036620978855
2014-03-01,6139,0.19,0.25,0.24,6.96,0.86,1.18,0.84,0.32,114.15,0.81,6.09,-5.0,35.95,-2.22,13.79,0.12,0.16,5.83,-71.95,-69.03,-73.68,-73.68,-74.53,0.98,4.37,-0.28,146.75,84.86,48.43,51.57,106.49,670.63,1.19,1.63,3906043.0,39.66,3.21,0.57,-85096.0,-7.16,1.18,7.32,0.76,0.42,5176903.0,M2300,-0.16487432317755457
2014-03-01,6141,-0.1,-0.57,-0.57,12.22,-1.53,-2.09,-1.96,-0.56,88.88,-1.98,13.74,2.12,18.21,0.4,5.32,-0.08,-0.11,8.33,83.84,66.38,66.38,66.38,65.88,-1.31,-7.41,0.34,96.65,56.36,45.91,54.09,117.81,96.68,-0.8,-1.09,-83280.0,53.88,2.65,0.53,-5615.0,100.28,1.16,0.99,0.65,0.5,1584622.0,M2300,0.038628829998070824
2014-03-01,6152,-0.2,-1.05,-1.03,13.9,-2.42,-1.91,-1.81,0.51,85.17,-1.78,16.33,6.57,18.74,1.03,11.22,-0.27,-0.21,-33.07,-160.38,-118.62,-122.24,-122.24,-142.88,-21.42,-1.82,-2.45,172.71,123.16,50.93,49.07,96.36,233.91,-2.68,-2.12,1972359.0,91.89,3.47,1.09,77396.0,80.84,2.33,5.15,1.21,0.36,3904860.0,M2300,-0.41604804009645846
2014-03-01,6153,0.21,0.86,0.85,15.97,0.93,2.91,2.33,1.98,106.16,2.3,15.05,23.65,24.38,3.49,8.94,0.08,0.26,-0.23,-23.74,-20.47,-29.65,-29.65,-30.26,-4.25,2.92,-0.16,168.1,139.15,60.85,39.15,64.34,169.49,0.83,2.6,3263615.0,67.42,2.39,0.86,-39675.0,74.58,1.47,2.46,1.38,0.81,10945524.0,M2300,-0.04191521514356156
2014-03-01,6155,0.35,1.95,1.54,24.19,6.39,22.71,19.53,16.33,135.88,15.38,17.8,10.29,18.27,0.8,1.77,0.11,0.41,-15.77,-58.73,-22.27,-24.12,-24.12,-33.2,8.28,5.4,-0.54,235.47,210.23,68.27,31.73,46.49,336.34,1.15,4.07,868858.0,23.69,2.74,0.27,233.0,192.84,0.4,1.3,1.58,3.54,2388125.0,M2300,-0.1868500976209415
2014-03-01,6164,0.11,0.83,0.88,27.14,5.09,5.63,3.63,0.54,123.09,3.85,22.05,5.87,13.51,0.27,3.11,0.16,0.17,-4.21,-52.42,-43.12,-52.67,-52.67,-58.22,5.19,9.25,-0.7,270.43,176.25,69.2,30.8,44.51,246.98,1.58,1.75,941558.0,55.35,2.84,0.63,-336.0,173.64,0.92,2.16,1.64,1.51,2614496.0,M2300,-0.26378122566345186
2014-03-01,6165,-0.28,-4.3,-4.22,10.8,-36.95,-26.01,-26.91,10.93,22.62,-26.44,47.75,-15.44,6.31,-0.29,1.03,-0.38,-0.27,-45.88,22.01,14.46,21.47,21.47,24.67,-12.43,-11.33,0.8,242.92,213.95,74.77,25.23,33.74,221.98,-3.8,-2.68,258447.0,26.91,3.36,0.49,-2430.0,102.05,0.64,1.43,1.13,1.26,679314.0,M2300,0.5857174887892376
2014-03-01,6166,0.63,3.32,3.37,43.73,7.56,8.26,6.51,0.7,120.89,6.6,36.18,10.84,19.51,1.49,9.1,0.69,0.81,23.54,125.57,145.91,139.92,139.92,138.11,10.32,12.1,1.26,169.52,106.67,57.74,42.26,73.2,321.34,7.38,8.06,1636345.0,78.19,5.3,1.2,180439.0,100.45,2.04,6.41,3.03,1.49,10122430.0,M2300,0.33167476794732265
2014-03-01,6168,0.26,1.81,1.2,9.37,2.07,4.48,4.34,2.41,128.39,2.87,7.3,8.89,14.03,0.76,5.93,0.12,0.27,36.05,137.06,230.56,205.7,205.7,160.9,5.48,2.57,1.9,186.39,148.15,58.29,41.71,71.54,286.29,1.2,2.6,1477258.0,63.78,3.69,0.96,116349.0,60.1,1.67,4.25,1.44,0.81,4051930.0,M2300,0.02302190880551347
2014-03-01,6176,1.69,3.42,4.45,13.51,8.21,7.75,6.25,-0.46,241.47,8.13,5.59,14.7,50.74,6.93,27.03,2.22,2.09,-27.74,-31.98,-42.6,-39.4,-39.4,-14.07,-4.74,7.79,-0.91,197.74,185.54,46.26,53.74,116.16,419.77,22.19,20.94,21410578.0,52.73,3.96,0.97,-4121733.0,21.5,2.19,7.2,2.42,0.97,57198321.0,M2300,-0.2113380586048923
2014-03-01,6183,0.26,2.0,2.01,39.82,15.85,16.65,13.81,0.8,172.47,13.83,23.09,62.48,13.31,1.56,1.91,0.3,0.32,-25.91,8.14,9.36,33.22,33.22,34.61,-0.98,2.9,0.38,343.85,207.19,80.25,19.75,24.62,340.01,3.03,3.18,915208.0,8.51,3.68,0.45,-1325.0,41.14,0.58,1.93,2.16,2.98,4320000.0,M2300,-0.024911215953810184
2014-03-01,6184,0.71,1.84,2.03,56.71,33.29,34.15,28.17,0.86,242.13,31.1,23.42,9.56,21.66,0.9,1.63,0.54,0.86,3.8,0.9,-13.62,-16.63,-16.63,-7.96,27.9,4.06,-0.07,449.32,445.88,62.23,37.77,60.69,489.81,8.37,8.58,2775971.0,2.68,13.19,0.16,11927.0,-13.15,0.26,0.99,2.41,5.34,4433576.0,M9900,-0.053743153771135366
2014-03-01,6189,0.98,5.08,5.12,9.45,4.12,4.59,3.94,0.47,177.29,3.96,5.33,3.8,19.78,0.82,25.41,1.05,1.17,-6.67,-0.95,3.88,17.84,17.84,18.62,10.38,7.53,0.36,185.98,114.95,46.85,53.15,113.45,895.55,10.47,11.66,3334383.0,151.93,6.74,2.35,17804.0,62.25,5.17,44.01,1.82,0.32,6427716.0,M2300,0.08725496295374624
2014-03-01,6191,-0.03,-0.16,-0.59,7.6,0.28,0.04,-0.23,-0.24,103.87,-0.83,7.31,1.12,19.84,0.24,13.91,0.04,0.01,-3.85,163.24,165.84,44.44,44.44,-26.15,0.4,-1.24,0.12,141.28,95.13,40.57,59.43,146.52,186.77,0.39,0.06,4767467.0,96.34,3.85,1.13,174065.0,69.92,2.82,3.83,0.54,0.17,5740697.0,M2300,-0.0859740332471508
2014-03-01,6192,1.51,4.81,4.81,29.58,15.73,15.77,12.79,0.04,213.51,12.79,13.86,14.37,32.14,2.04,11.79,1.85,1.86,1.72,23.01,17.25,13.76,13.76,13.83,5.55,7.52,0.35,302.78,208.26,62.27,37.73,60.59,475.87,18.54,18.58,3425803.0,69.86,3.92,0.91,-36808.0,177.03,1.51,6.65,2.39,1.46,9116928.0,M2300,-0.19134918443876958
2014-03-01,6196,0.71,2.78,2.71,13.1,4.28,4.38,3.58,0.09,148.59,3.5,8.82,-7.21,25.68,-2.32,19.63,0.84,0.86,11.52,2078.01,605.11,623.08,623.08,920.91,-0.32,5.06,1.05,144.39,70.54,43.56,56.44,129.58,283.67,8.41,8.59,2363059.0,101.02,4.75,1.31,-6178.0,44.01,3.1,8.6,0.86,0.25,3664532.0,M2300,0.27948053575344245
2014-03-01,6197,0.48,2.2,1.89,22.16,6.02,10.09,8.0,4.07,137.3,6.87,16.14,14.26,22.02,1.15,6.04,0.36,0.61,21.18,1282.5,128.49,200.08,200.08,363.28,7.23,1.58,0.94,313.26,227.77,73.28,26.72,36.46,765.44,3.64,6.09,2970479.0,51.55,3.24,0.78,-1421.0,109.54,1.1,8.22,1.45,1.19,5541632.0,M2300,0.2688701383331813
2014-03-01,6201,0.17,0.62,1.1,15.75,2.27,2.35,1.72,0.08,116.85,3.07,13.48,-6.07,27.07,-0.54,9.68,0.22,0.23,5.29,60.55,-24.06,-40.23,-40.23,16.23,-0.29,-1.97,-0.31,310.65,237.24,73.04,26.96,36.91,315.1,2.2,2.27,1659263.0,42.02,6.55,1.04,4392.0,45.39,1.43,4.45,0.89,0.58,2149720.0,M2300,0.11387318516142542
2014-03-01,6202,0.73,4.09,4.09,47.96,19.91,21.68,18.75,1.77,176.35,18.75,27.2,32.96,18.24,1.21,3.91,0.78,0.85,-0.96,19.56,9.67,9.73,9.73,9.73,6.67,7.86,0.31,470.89,260.44,81.3,18.7,23.0,841.37,7.78,8.48,3069739.0,27.46,5.99,0.71,11164.0,74.3,0.87,7.13,3.41,3.63,14090266.0,M2300,-0.04058389090984116
2014-03-01,6205,0.85,4.07,3.29,24.76,8.84,13.73,11.07,4.9,155.5,8.94,15.92,6.09,19.61,0.54,7.85,0.69,1.08,-0.69,88.74,59.62,55.2,55.2,26.75,9.1,7.63,0.91,272.56,238.52,68.14,31.86,46.76,874.21,6.94,10.78,1107834.0,53.35,3.53,1.0,26737.0,47.79,1.47,12.23,1.73,1.05,2442526.0,M2300,0.05507170140653117
2014-03-01,6206,1.61,4.99,4.97,32.43,20.45,22.44,19.72,1.99,270.68,19.65,11.98,8.18,33.22,0.57,7.47,1.53,1.86,4.09,-10.51,-14.11,-13.96,-13.96,-15.73,10.14,24.52,-0.63,476.64,350.03,77.03,22.97,29.81,365.24,16.92,18.56,3137582.0,35.15,4.88,0.78,-33129.0,84.03,1.01,3.33,3.76,3.66,15010000.0,M2300,0.028340395419280906
2014-03-01,6209,-0.26,-1.04,-1.02,7.39,-2.21,-4.19,-4.26,-1.97,76.93,-4.2,9.6,-2.5,25.66,-0.26,6.43,-0.14,-0.27,-11.11,-471.25,-619.38,-602.37,-602.37,-614.1,0.63,-3.15,-0.74,189.79,146.79,66.95,33.05,49.37,159.19,-1.42,-2.69,1529541.0,36.16,4.66,0.66,-139616.0,99.98,0.98,1.41,1.13,0.89,4730933.0,M2300,-0.22597414628584456
2014-03-01,6213,0.44,1.99,1.99,11.63,4.84,4.72,2.95,-0.13,171.35,2.94,6.79,0.08,22.62,0.02,15.41,0.75,0.71,-1.19,-35.58,-37.96,-45.57,-45.57,-43.47,3.57,4.06,-0.79,141.72,119.06,43.31,56.69,130.9,223.52,7.14,6.95,3505390.0,115.53,2.72,1.18,-349283.0,50.71,2.7,5.44,1.54,0.58,11433356.0,M2300,-0.26696100836951575
2014-03-01,6214,0.84,1.5,0.8,24.92,3.15,5.76,5.04,2.61,114.44,2.69,21.78,-15.55,55.28,-2.57,16.23,0.51,0.95,12.76,73.54,39.26,43.76,43.76,36.53,4.77,6.14,0.32,317.39,255.3,76.49,23.51,30.74,561.57,4.7,8.61,8602970.0,32.45,5.06,0.88,-265548.0,52.37,1.19,6.5,1.42,1.17,18917601.0,M2300,-0.19491427724435506
2014-03-01,6215,0.11,0.84,0.83,23.09,2.63,3.1,2.42,0.47,112.87,2.38,20.46,22.88,13.55,1.06,4.73,0.12,0.15,22.48,227.96,2695.72,1258.7,1258.7,267.82,-4.69,4.43,0.47,296.3,160.5,56.94,43.06,75.62,289.79,1.24,1.46,753016.0,72.69,4.42,0.77,5632.0,193.25,1.39,2.84,1.3,0.95,1457086.0,M2300,0.370683868821688
2014-03-01,6216,0.56,3.52,3.52,48.09,18.43,22.19,17.77,3.77,162.11,17.77,29.67,48.71,16.08,1.17,3.06,0.56,0.69,21.81,32.73,40.27,34.91,34.91,24.67,9.89,8.71,0.8,699.2,614.1,84.68,15.32,18.1,785.37,5.73,6.91,1088761.0,18.33,9.46,0.67,-14942.0,88.84,0.79,6.06,1.88,2.64,2293740.0,M2300,-0.16358204605071414
2014-03-01,6224,1.07,4.53,4.6,49.05,26.11,28.54,23.54,2.43,213.87,23.92,22.93,20.71,24.25,1.32,4.56,1.19,1.3,0.41,-6.41,-5.11,7.95,7.95,4.48,-1.67,3.77,0.28,314.46,249.41,78.2,21.8,27.88,243.8,11.92,13.02,1096007.0,36.44,3.73,0.6,4125.0,187.1,0.77,1.82,3.09,4.0,5992075.0,M2300,-0.05978270973573063
2014-03-01,6225,-0.46,-32.27,-32.78,-6.33,-131.72,-126.27,-127.74,5.45,-5.05,-129.75,125.39,-11.57,1.27,-0.23,0.27,-0.36,-0.46,-69.43,14.73,0.64,0.11,0.11,-2.19,-37.43,-61.8,-0.13,76.67,20.24,39.11,60.89,155.69,534.78,-4.67,-4.48,-30109.0,83.35,5.4,0.41,-12620.0,102.54,1.01,5.8,8.97,3.64,743896.0,M2300,-0.6082304526748972
2014-03-01,6226,-0.13,-1.09,-1.24,28.37,-4.45,-5.2,-4.69,-0.75,86.45,-5.33,32.82,3.01,11.57,0.37,2.23,-0.1,-0.15,-25.89,53.1,-96.62,-75.5,-75.5,-90.49,-23.77,10.43,-0.31,117.97,56.51,47.18,52.82,111.96,183.01,-1.29,-1.51,155382.0,84.35,2.39,0.43,-11853.0,309.45,0.93,1.51,1.19,0.63,977144.0,M2300,-0.3173177401783134
2014-03-01,6230,1.24,3.7,3.74,22.67,9.47,10.47,8.43,1.0,171.77,8.52,13.2,5.91,34.09,1.52,14.7,1.39,1.54,-11.46,-30.04,-29.05,-26.24,-26.24,-25.49,3.51,9.74,-0.58,185.35,151.09,54.96,45.04,81.95,300.22,13.92,15.39,1891212.0,75.4,3.12,0.93,32835.0,55.26,1.76,5.44,2.68,1.35,7900385.0,M2300,0.11719133735208764
2014-03-01,6235,-0.31,-3.64,-3.49,6.44,-9.53,-11.6,-11.6,-2.06,40.33,-11.1,15.97,10.8,8.47,0.78,2.7,-0.26,-0.31,-30.28,-12782.9,-284.08,-326.99,-326.99,-318.63,-13.29,-9.11,-2.45,102.89,91.47,51.75,48.25,93.22,198.85,-2.57,-3.13,33675.0,50.65,2.53,0.63,-5487.0,104.66,1.26,2.47,0.94,0.61,1291616.0,M2300,-0.20916111986179564
2014-03-01,6239,0.78,2.31,2.32,14.53,8.42,10.14,9.4,1.72,237.68,9.43,6.11,4.31,39.6,0.72,12.02,1.01,1.22,0.19,-6.57,3.07,14.0,14.0,1.27,1.84,-12.53,-0.24,236.36,216.57,53.86,46.14,85.67,162.84,9.97,12.01,17503370.0,26.89,4.76,0.52,1219781.0,70.67,0.98,1.04,1.19,0.95,35879673.0,M2300,0.19115995804318597
2014-03-01,6243,-0.11,-0.81,-1.08,28.59,-12.34,-4.94,-4.94,7.4,69.85,-6.59,40.94,-7.52,13.73,-0.11,2.22,-0.27,-0.11,-3.78,26.65,16.98,16.98,16.98,-9.12,-10.49,-9.94,-0.06,1020.05,869.22,90.06,9.94,11.03,7608.81,-2.73,-1.09,975300.0,31.76,2.7,0.59,4129.0,138.54,0.66,46.6,1.18,1.57,1189693.0,M2300,0.7223974763406942
2014-03-01,6251,0.12,0.75,0.62,14.36,1.04,1.71,1.4,0.67,107.83,1.15,13.31,10.28,15.35,1.55,8.34,0.09,0.14,-1.48,124.9,146.09,137.91,137.91,133.67,-12.02,-1.99,0.83,124.4,97.17,43.72,56.28,128.75,121.31,0.87,1.43,1049155.0,84.41,3.28,0.92,110049.0,81.35,2.15,2.03,0.77,0.33,3375496.0,M2300,0.14406927061670527
2014-03-01,6257,0.65,3.0,2.91,31.47,20.38,22.96,19.15,2.58,283.74,18.54,11.09,23.44,21.51,1.47,3.38,0.69,0.78,1.7,104.01,78.82,61.59,61.59,70.86,9.96,2.97,0.64,298.45,286.69,68.44,31.56,46.12,198.21,6.82,7.68,4532323.0,18.23,3.86,0.43,-241590.0,88.1,0.63,1.05,1.39,2.06,10847186.0,M2300,-0.011475223636069454
2014-03-01,6269,0.92,2.25,1.31,12.42,2.13,8.22,7.36,6.09,120.73,4.28,10.29,27.09,41.39,7.19,11.55,0.25,1.03,6.72,-85.15,-56.23,-51.71,-51.71,-71.01,34.44,22.21,-0.72,208.81,166.02,49.77,50.23,100.93,208.64,2.65,10.21,5811092.0,46.72,2.43,0.56,-95286.0,123.22,1.22,1.94,2.19,1.33,18255538.0,M2300,-0.009890659453069883
2014-03-01,6271,1.92,3.24,3.27,28.1,18.54,19.85,16.79,1.31,293.78,16.95,9.57,29.64,60.54,3.12,11.46,2.12,2.28,5.72,0.72,-0.48,-3.6,-3.6,-7.76,11.47,8.4,0.19,417.75,326.09,81.15,18.85,23.22,214.62,21.25,22.75,5455543.0,18.95,7.26,0.62,-118798.0,76.57,0.77,1.56,2.6,3.2,25657853.0,M2300,-0.32288020082566016
2014-03-01,6277,1.43,4.99,5.04,58.74,18.81,20.07,15.32,1.26,147.1,15.5,39.93,-7.65,29.1,-1.02,9.45,1.78,1.9,6.83,10.98,11.08,5.77,5.77,8.19,13.32,12.35,0.16,192.13,137.59,63.27,36.73,58.05,176.46,17.77,18.96,1468784.0,37.43,8.08,0.82,1051.0,106.73,1.3,2.15,3.42,2.56,11899312.0,M2300,-0.08198347144069729
2014-03-01,6278,0.39,0.92,0.97,9.34,4.62,3.22,1.68,-1.4,197.93,1.77,4.72,1.08,39.93,0.53,27.28,1.26,0.91,-30.83,-37.66,-59.47,-70.6,-70.6,-69.64,-5.74,8.08,-1.02,155.92,141.58,48.03,51.97,108.22,197.41,13.14,9.15,7415073.0,87.32,2.74,1.03,-12365.0,21.25,2.19,4.08,1.13,0.32,12191900.0,M2300,-0.14269990216134487
2014-03-01,6281,1.36,6.06,6.07,21.99,4.03,4.45,3.69,0.42,122.41,3.7,17.96,-22.6,23.09,-5.14,36.83,1.48,1.64,2.77,-13.06,-7.86,-7.66,-7.66,-7.27,1.02,-2.68,-0.15,185.33,15.62,47.29,52.71,111.47,903.37,14.83,16.37,1926548.0,124.23,158.0,2.97,2429.0,29.61,6.57,59.63,2.76,0.43,6327174.0,M2300,-0.01567364305580443
2014-03-01,6282,0.39,2.15,2.03,15.03,3.23,4.81,3.71,1.58,127.36,3.49,11.8,4.99,17.13,0.66,10.17,0.33,0.49,-6.55,-27.35,-29.61,-36.05,-36.05,-33.36,1.09,6.02,-0.67,185.63,140.58,54.7,45.3,82.8,259.48,3.3,4.92,5862304.0,83.89,4.04,1.24,-8486.0,49.86,2.32,5.96,2.45,0.9,21860244.0,M2300,-0.19879453727016094
2014-03-01,6283,-0.58,-6.66,-6.66,0.54,-22.87,-21.65,-20.8,1.22,2.32,-20.81,23.42,18.61,8.48,1.51,2.38,-0.54,-0.6,-30.92,-853.44,-834.56,-856.42,-788.5,-788.63,1.24,-15.83,-3.1,134.87,87.2,47.22,52.78,111.77,164.66,-6.12,-5.79,345901.0,45.62,2.97,0.59,-104493.0,64.29,1.28,2.04,1.55,0.76,1608168.0,M2300,-0.4339454929286837
2014-03-01,6285,0.78,2.31,2.28,12.64,3.67,3.8,3.0,0.12,140.97,2.96,8.97,0.25,33.53,0.09,24.99,0.92,0.99,2.08,-1.94,-12.91,-11.76,-11.76,-11.99,5.62,9.83,-0.15,151.66,124.64,48.76,51.24,105.08,221.98,9.38,9.69,5646193.0,76.65,5.97,1.48,90582.0,35.82,3.09,6.9,2.05,0.6,22073285.0,M2300,0.0542518109819039
2014-03-01,6289,-0.2,-5.08,-6.49,-109.13,-145.71,-83.54,-83.54,62.16,-298.37,-106.84,36.58,-3.26,3.84,-0.06,0.24,-0.35,-0.2,-31.27,27.37,69.04,62.88,69.04,52.33,-25.92,-34.65,4.36,92.49,35.96,62.89,37.11,59.01,133.82,-3.49,-2.0,-34454.0,22.97,2.33,0.15,35540.0,202.47,0.24,0.32,1.26,3.61,1300526.0,M2300,-0.5676877373153121
2014-03-01,6505,0.92,3.6,3.33,3.96,2.99,3.96,3.33,0.97,410.98,3.08,0.96,14.17,26.01,2.15,27.65,0.83,1.1,6.27,-11.02,-8.78,-8.39,-8.39,-5.83,5.52,12.57,-0.23,210.84,121.27,46.68,53.32,114.21,243.93,8.28,10.96,160547761.0,73.99,12.5,2.08,-11585047.0,52.38,4.32,6.67,2.98,0.78,738261823.0,M9700,-0.11612959981232862
2014-03-01,6605,2.61,4.51,4.46,28.2,13.6,14.65,11.71,1.05,193.15,11.59,14.6,11.53,58.58,5.57,22.15,3.01,3.24,17.13,18.68,11.71,10.55,10.55,9.26,12.01,10.72,0.38,109.88,65.38,43.03,56.97,132.4,136.68,30.12,32.45,791940.0,64.17,5.01,0.65,-1266.0,131.75,1.54,1.44,2.02,1.39,19649196.0,M1500,0.11297511185441267
2014-03-01,8016,1.22,3.71,3.61,28.6,9.93,11.0,9.11,1.07,153.23,8.85,18.67,11.1,31.49,1.41,12.84,1.28,1.43,8.95,132.02,93.65,89.31,89.31,92.5,5.99,6.34,1.29,277.59,185.51,70.95,29.05,40.95,551.23,12.76,14.13,2666012.0,53.03,8.4,1.18,-26371.0,86.24,1.63,8.72,1.73,1.01,6505426.0,M2300,1.091741041003953
2014-03-01,8021,0.42,1.4,1.4,27.03,10.89,10.74,9.51,-0.15,163.17,9.51,16.57,21.36,26.89,1.21,4.07,0.44,0.44,16.1,6.84,2.82,7.24,7.24,7.24,6.64,7.23,0.21,320.78,259.82,70.36,29.64,42.12,167.18,4.45,4.39,1982378.0,29.38,2.96,0.41,-35495.0,178.98,0.59,0.8,0.92,1.49,3908966.0,M2300,0.3168727846291177
2014-03-01,8033,-0.43,-5.47,-5.36,26.9,-9.64,-12.24,-14.29,-2.6,74.02,-14.01,36.35,-3.7,7.82,-0.33,2.84,-0.27,-0.41,23.62,20.31,16.8,14.65,14.65,16.34,-4.61,13.97,0.42,110.03,39.97,48.13,51.87,107.78,160.16,-3.25,-4.12,80970.0,77.62,10.49,0.76,-19500.0,172.41,1.53,2.43,2.06,1.32,1476837.0,M9900,-0.12854137761267515
2014-03-01,8039,0.86,2.69,2.68,22.22,11.64,10.6,7.95,-1.04,210.05,7.91,10.58,4.21,31.54,0.96,10.89,1.27,1.14,8.57,42.75,11.68,3.34,3.34,-3.8,14.13,14.35,0.17,195.56,169.41,55.9,44.1,78.9,288.34,12.54,11.43,4433681.0,72.63,2.21,0.75,1359822.0,148.51,1.35,3.7,1.83,1.14,11769415.0,M2300,-0.1724132302156185
2014-03-01,8046,0.02,0.03,-0.03,2.65,-3.02,0.4,0.13,3.41,46.74,-0.14,5.66,23.67,53.44,1.79,12.14,-0.37,0.05,19.9,67.3,106.95,102.65,102.65,97.24,4.3,5.7,0.85,460.77,389.66,80.06,19.94,24.9,187.92,-3.66,0.48,17635270.0,30.33,4.26,0.72,211238.0,101.61,0.91,1.64,0.68,0.7,23552714.0,M2300,0.40934014200737745
2014-03-01,8072,0.87,1.94,1.94,33.0,17.3,23.08,19.09,5.78,210.22,19.09,15.7,21.9,45.4,1.07,4.6,0.8,1.06,-31.52,-52.19,-46.74,-47.01,-47.01,-46.44,-6.89,-5.4,-1.58,850.0,762.38,90.27,9.73,10.78,570.44,7.96,10.62,3665081.0,13.63,8.57,0.37,14048.0,121.43,0.41,2.29,1.85,3.46,8400000.0,M2300,-0.45292026323973145
2014-03-01,8081,1.87,3.89,3.5,37.53,16.15,18.86,16.44,2.71,175.56,14.81,21.38,11.71,48.16,1.81,11.19,1.81,2.11,5.91,34.46,24.05,27.05,27.05,23.62,-2.43,-0.88,0.44,327.36,289.55,75.24,24.76,32.9,742.7,17.99,21.0,3013003.0,32.0,4.59,0.71,-151025.0,78.85,0.95,6.7,2.11,2.2,8703372.0,M2300,-0.09299997908256108
2014-03-01,8101,0.2,1.93,2.6,7.39,1.83,1.41,1.2,-0.41,132.88,1.61,5.56,-21.46,10.16,-7.29,16.13,0.3,0.23,33.27,769.98,595.98,377.16,377.16,541.49,20.53,10.26,0.58,112.49,67.07,22.87,77.13,337.19,249.8,2.94,2.28,1756853.0,196.95,4.64,1.57,-9335.0,8.16,6.43,14.99,1.56,0.21,6651025.0,M2300,-0.24605678233438488
