Time,stock_id,每股盈餘,ROE(A)－稅後,ROE(B)－常續利益,營業毛利率,營業利益率,稅前淨利率,稅後淨利率,業外收支/營收,貝里比率,常續利益率－稅後,營業費用率,現金流量比率,每股淨值(A),每股現金流量,每股營業額,每股營業利益,每股稅前淨利,營收成長率,營業利益成長率,稅前淨利成長率,稅後淨利成長率,經常淨利成長率,常續淨利成長率,總資產成長率,淨值成長率,總資產報酬成長率,流動比率,速動比率,淨值/資產,負債比率,總負債/總淨值,長期資金適合率(A),營業利益 /實收資本比,稅前純益 /實收資本,營運資金,存貨及應收帳款/淨值,應收帳款週轉次數,總資產週轉次數,自由現金流量(D),淨營業週期（日）,淨值週轉率（次）,固定資產週轉次數,當季季底P/B,當季季底PSR,季底普通股市值,交易所主產業代碼,Y_ExpRet
2015-03-31,6191,-0.43,-2.06,-2.17,6.63,-3.73,-3.29,-3.91,0.44,64.02,-4.11,10.36,8.07,20.3,1.39,10.95,-0.41,-0.36,-21.4,-1135.65,-6396.28,-1241.48,-1241.48,-288.34,-1.19,2.38,-0.89,174.73,115.06,42.03,57.97,137.92,242.26,-4.07,-3.6,6833757.0,89.21,3.15,0.87,-3758.0,102.4,2.11,3.39,0.5,0.19,5368615.0,M2300,-0.03773327884484401
2015-03-31,6192,0.78,2.29,2.29,24.98,8.69,8.98,7.32,0.29,153.4,7.32,16.28,3.4,34.12,0.48,10.6,0.92,0.95,-10.06,-50.28,-48.75,-48.55,-48.55,-48.56,3.44,6.15,-1.38,315.55,215.9,63.9,36.1,56.49,459.11,9.22,9.52,3578745.0,68.3,4.23,0.8,17246.0,189.91,1.25,5.47,1.81,1.27,7324407.0,M2300,-0.09986069455578084
2015-03-31,6196,0.09,0.34,0.32,10.92,1.61,0.61,0.41,-1.0,117.3,0.38,9.31,-6.35,26.5,-2.61,22.39,0.36,0.14,14.03,-57.13,-84.21,-87.07,-87.07,-87.68,16.29,3.23,-0.88,136.21,61.36,38.66,61.34,158.64,298.75,3.61,1.36,2458894.0,111.02,5.0,1.28,145066.0,22.73,3.38,10.1,1.11,0.31,4836522.0,M2300,0.3398888856904345
2015-03-31,6197,0.38,1.67,1.56,24.05,8.6,7.31,5.16,-1.3,155.7,4.84,15.45,16.45,22.5,1.27,7.3,0.63,0.53,19.43,70.7,-13.49,-22.9,-22.9,-15.89,-0.82,-0.01,-0.36,326.72,244.38,73.88,26.12,35.35,701.99,6.21,5.27,3004889.0,54.26,3.84,0.96,104421.0,88.88,1.29,9.23,1.81,1.45,6998586.0,M2300,0.17072984025301663
2015-03-31,6201,0.5,1.85,1.99,21.2,6.41,7.06,5.61,0.65,143.36,6.02,14.79,3.86,27.15,0.3,8.91,0.57,0.63,-8.0,159.71,176.46,200.44,200.44,80.11,-2.02,0.31,0.71,356.09,289.72,74.78,25.22,33.72,348.39,5.71,6.29,1764271.0,33.67,6.69,0.97,-640.0,33.96,1.32,4.48,0.99,0.69,2399480.0,M2300,0.004083926893317269
2015-03-31,6202,0.71,3.91,3.91,49.48,20.51,21.64,18.41,1.13,174.58,18.41,28.34,5.15,18.55,0.18,3.88,0.8,0.84,-0.68,2.31,-0.87,-2.49,-2.49,-2.49,1.44,1.84,-0.01,490.34,223.24,81.62,18.38,22.52,875.76,7.96,8.4,3144769.0,26.19,5.66,0.69,9212.0,75.7,0.85,7.25,3.19,3.41,13366529.0,M2300,0.1645832414066981
2015-03-31,6205,0.64,2.75,2.72,26.7,10.56,10.01,8.06,-0.55,165.42,7.98,16.14,15.74,21.73,1.5,8.09,0.85,0.81,3.02,23.13,-24.88,-25.0,-25.0,-8.13,8.18,9.26,-0.75,274.89,237.24,68.82,31.18,45.32,604.17,8.54,8.1,1195600.0,47.11,3.37,0.92,7002.0,38.01,1.36,8.13,1.67,1.03,2614940.0,M2300,0.29502050427073523
2015-03-31,6206,1.56,4.59,4.49,33.83,20.91,20.5,17.82,-0.42,261.89,17.4,12.92,32.54,32.81,2.72,8.05,1.68,1.8,18.67,21.36,8.39,7.26,7.26,5.11,18.88,24.9,0.4,424.08,339.55,80.93,19.07,23.56,436.75,17.82,17.47,3630712.0,33.5,4.79,0.82,-446232.0,87.56,1.03,4.1,3.87,3.56,17566132.0,M2300,-0.06808348526490515
2015-03-31,6209,-0.16,-0.77,-0.77,5.95,-6.09,-4.07,-3.41,2.02,49.44,-3.41,12.04,10.18,24.82,0.97,5.79,-0.35,-0.24,-9.91,-147.55,12.45,27.86,27.86,26.82,-6.49,-3.19,0.19,197.26,144.98,69.31,30.69,44.29,158.48,-3.52,-2.36,1513131.0,35.1,5.11,0.62,53495.0,106.34,0.9,1.34,0.89,0.86,3592908.0,M2300,-0.21439234436283994
2015-03-31,6213,0.38,1.69,1.72,11.29,5.31,4.53,2.63,-0.78,188.84,2.68,5.98,-4.52,22.3,-1.14,14.77,0.78,0.65,-7.14,1.87,-10.81,-17.28,-17.28,-15.42,-0.77,-4.32,0.14,147.45,127.12,41.76,58.24,139.45,191.96,7.6,6.48,3815629.0,123.93,2.36,1.06,238327.0,70.68,2.57,4.06,1.12,0.4,7901231.0,M2300,-0.23567042639540403
2015-03-31,6214,0.64,1.14,0.52,25.18,1.95,4.76,4.09,2.81,108.39,1.87,23.23,-12.2,55.42,-2.05,15.39,0.3,0.74,-4.54,-40.85,-21.04,-22.53,-22.53,-33.66,0.96,0.21,-0.26,316.23,247.02,75.92,24.08,31.72,603.48,2.76,6.74,8920264.0,35.48,4.91,0.83,24086.0,55.79,1.11,6.67,1.12,0.98,15264771.0,M2300,-0.07878713900939094
2015-03-31,6215,0.1,0.68,0.69,25.95,3.53,3.08,1.91,-0.44,115.72,1.94,22.43,12.89,14.62,0.96,5.26,0.19,0.16,11.39,49.21,10.86,-12.17,-12.17,-9.45,10.82,7.85,-0.08,223.34,121.58,55.41,44.59,80.47,294.79,1.86,1.62,763527.0,84.96,3.32,0.79,-133340.0,206.61,1.43,3.26,1.63,0.97,1974518.0,M2300,0.42690150379575464
2015-03-31,6216,0.4,2.41,2.43,44.84,19.89,14.46,11.7,-5.42,179.71,11.78,24.95,20.08,16.96,0.59,3.4,0.68,0.5,12.74,21.68,-26.52,-25.76,-25.76,-25.26,9.77,7.38,-0.74,620.79,499.42,82.83,17.17,20.73,876.71,6.85,4.99,1188788.0,21.93,5.98,0.69,-4424.0,84.25,0.82,7.09,1.6,1.97,2088678.0,M2300,0.05338633479057964
2015-03-31,6224,1.24,4.99,4.92,53.64,31.08,32.33,26.04,1.25,237.76,25.67,22.56,32.74,25.5,1.85,4.77,1.48,1.54,4.61,24.51,18.49,15.71,15.71,12.24,1.69,5.16,0.56,370.05,299.34,80.87,19.13,23.66,275.46,14.84,15.43,1219736.0,34.92,3.56,0.62,-993.0,188.69,0.77,2.01,2.71,3.41,5536069.0,M2300,0.016667091942511147
2015-03-31,6225,-0.11,-26.68,-26.07,51.72,-14.34,-21.39,-25.76,-7.05,78.29,-25.17,66.06,-23.29,0.27,-0.38,0.37,-0.05,-0.09,51.04,83.55,74.41,69.54,69.54,70.7,-23.82,-71.91,9.18,89.64,16.33,14.42,85.58,593.53,315.3,-0.59,-0.88,-14303.0,431.96,13.29,0.78,548.0,160.52,4.14,17.65,17.43,2.64,405809.0,M2300,0.11063829787234036
2015-03-31,6226,-0.21,-1.7,-1.69,21.78,-6.46,-8.6,-7.19,-2.14,77.12,-7.14,28.24,-5.5,11.77,-0.45,3.01,-0.19,-0.26,35.32,-96.55,-123.74,-107.48,-107.48,-81.2,16.05,32.18,-0.46,181.42,93.52,53.74,46.26,86.1,275.24,-1.95,-2.6,615279.0,76.21,2.54,0.51,10767.0,267.16,0.94,2.15,0.82,0.85,890063.0,M2300,-0.24242087199694928
2015-03-31,6230,1.52,4.03,4.04,23.4,11.73,14.44,9.99,2.71,200.52,10.02,11.67,14.67,38.39,3.88,15.22,1.79,2.2,3.56,28.26,42.83,22.71,22.71,21.89,9.23,12.62,0.42,202.84,163.85,56.66,43.34,76.48,343.1,17.86,21.98,2346977.0,71.26,3.13,0.92,3324.0,68.63,1.61,5.39,2.66,1.47,8806986.0,M2300,-0.2220211880651164
2015-03-31,6235,-0.08,-1.05,-1.07,10.44,-3.33,-3.19,-3.19,0.14,75.8,-3.26,13.77,-0.65,7.65,-0.04,2.53,-0.08,-0.08,-6.13,67.18,74.14,74.14,74.14,72.39,-12.93,-9.71,0.98,116.74,103.08,53.67,46.33,86.33,269.53,-0.84,-0.81,157655.0,51.45,3.12,0.7,-2918.0,89.57,1.31,3.39,0.84,0.75,1031678.0,M2300,-0.228420709866493
2015-03-31,6239,1.01,2.57,2.55,17.75,12.28,12.16,10.91,-0.12,324.38,10.86,5.47,26.48,42.09,3.36,12.1,1.49,1.49,2.21,49.04,22.52,18.72,18.72,17.75,-2.7,6.95,0.07,288.32,260.34,59.2,40.8,68.92,159.79,14.86,14.72,18351909.0,23.87,5.11,0.55,479149.0,68.31,0.94,1.01,1.3,1.04,41995969.0,M2300,0.18082697861717723
2015-03-31,6243,-0.65,-5.2,-5.26,24.23,-40.51,-43.44,-43.44,-2.93,37.42,-43.88,64.74,-81.89,12.22,-0.69,1.5,-0.61,-0.65,-32.29,-122.24,-495.38,-495.38,-495.38,-350.62,-11.76,-8.98,-3.8,1489.96,1137.1,92.9,7.1,7.64,4993.86,-6.06,-6.5,884098.0,34.97,2.06,0.43,-1091.0,244.71,0.48,29.54,2.24,3.15,2055608.0,M2300,0.8523985239852399
2015-03-31,6257,0.43,1.87,1.8,26.5,15.12,15.9,13.17,0.78,232.73,12.73,11.39,18.77,22.38,1.39,3.23,0.49,0.51,-5.88,-30.18,-34.83,-35.25,-35.25,-35.37,5.94,3.56,-0.62,244.64,236.96,66.9,33.1,49.48,170.09,4.81,5.05,3900505.0,14.58,3.87,0.38,190856.0,87.65,0.57,0.87,1.35,2.12,10947043.0,M2300,0.08098797193698393
2015-03-31,6269,3.28,7.53,7.21,28.16,19.88,21.65,17.66,1.77,340.1,16.9,8.28,23.91,45.53,8.35,14.74,2.93,4.02,60.54,1396.5,322.9,285.3,285.3,533.56,17.0,18.67,2.85,177.37,146.79,50.48,49.52,98.11,218.34,36.01,39.22,5865994.0,42.81,4.56,0.81,-72081.0,53.52,1.71,2.96,2.05,1.39,20288898.0,M2300,-0.18882527495192913
2015-03-31,6271,1.28,2.07,1.99,23.03,13.73,13.66,11.61,-0.07,247.54,11.18,9.3,16.5,62.75,1.76,11.05,1.52,1.51,-3.55,-28.57,-33.64,-33.29,-33.29,-36.39,29.23,3.66,-0.49,610.46,558.4,65.1,34.9,53.62,282.25,15.18,15.1,8893251.0,18.68,6.76,0.46,-16169.0,88.13,0.71,1.49,1.72,2.13,17593956.0,M2300,-0.21863939577705493
2015-03-31,6277,1.63,5.46,5.49,61.39,21.75,21.6,16.82,-0.15,154.87,16.9,39.64,-4.98,30.25,-0.72,9.85,2.14,2.13,4.24,20.54,12.21,14.45,14.45,13.65,4.61,3.88,0.38,195.14,141.44,62.83,37.17,59.15,183.98,21.42,21.28,1634788.0,37.07,7.85,0.81,48410.0,106.81,1.3,2.28,3.0,2.19,10836020.0,M2300,-0.06207735451692087
2015-03-31,6278,0.92,2.28,2.25,7.56,2.29,3.06,3.58,0.77,143.6,3.54,5.26,1.13,40.08,0.55,24.54,0.56,0.78,-6.5,-53.59,-10.98,99.13,99.13,86.46,-4.49,-20.16,0.43,142.21,111.27,40.15,59.85,149.07,175.09,5.85,7.82,5761227.0,112.64,2.46,0.99,141836.0,44.24,2.54,3.76,0.98,0.33,11070375.0,M2300,-0.08615166807277319
2015-03-31,6281,1.49,6.38,6.4,21.03,4.06,4.45,3.7,0.39,123.95,3.71,16.97,-2.86,24.05,-0.74,40.24,1.64,1.79,9.26,10.29,9.43,9.43,9.43,9.51,8.32,4.17,0.31,176.84,28.24,45.48,54.52,119.9,793.81,16.35,17.92,1970636.0,113.95,325.75,3.05,-369.0,24.69,6.9,53.72,2.61,0.38,6228002.0,M2300,-0.00793549427945306
2015-03-31,6282,0.23,1.23,1.03,14.56,2.1,2.97,2.21,0.87,116.9,1.85,12.45,5.49,17.39,0.72,10.06,0.21,0.3,-2.04,-36.14,-39.5,-41.57,-41.57,-48.14,1.03,1.63,-0.45,173.4,128.03,55.03,44.97,81.72,254.46,2.09,2.95,5031262.0,83.06,3.86,1.21,27778.0,58.79,2.23,5.62,1.91,0.73,17485277.0,M2300,0.11708771976700683
2015-03-31,6283,0.11,1.91,0.95,18.12,0.78,6.58,6.48,5.8,104.52,3.22,17.34,1.88,5.74,0.07,1.69,0.01,0.11,-28.96,102.43,121.58,122.13,122.13,110.99,-35.6,-21.16,4.82,160.56,126.8,57.81,42.19,72.98,234.14,0.13,1.11,323573.0,26.43,5.31,0.64,-46223.0,15.31,1.18,2.38,1.07,0.73,878485.0,M2300,-0.3780373225362714
2015-03-31,6285,1.43,4.03,4.0,14.06,5.08,5.09,4.01,0.01,156.54,3.98,8.98,-1.71,35.52,-0.66,34.33,1.74,1.81,40.09,93.66,87.55,87.39,87.39,88.51,11.26,8.26,0.97,148.21,101.69,47.44,52.56,110.77,222.27,17.79,17.81,6010431.0,111.01,6.13,1.9,175707.0,33.81,4.02,8.78,2.02,0.54,23638060.0,M2300,-0.1410259994222648
2015-03-31,6289,-0.17,-7.04,-11.37,-295.09,-376.79,-191.42,-191.42,185.37,-361.22,-309.18,81.69,-18.34,2.36,-0.39,0.09,-0.34,-0.17,-62.28,2.46,13.58,13.58,13.58,-9.15,-19.14,-38.34,0.66,33.0,15.29,47.96,52.04,108.52,93.44,-3.4,-1.73,-385019.0,21.15,1.51,0.07,-60920.0,240.63,0.15,0.14,0.84,3.34,533135.0,M2300,-0.4694396099079847
2015-03-31,6505,0.12,0.47,0.46,2.32,0.8,0.84,0.72,0.04,152.9,0.72,1.52,38.62,25.35,3.05,16.27,0.13,0.14,-41.13,-84.23,-87.54,-87.21,-87.21,-86.28,-16.72,-2.51,-1.65,308.0,197.83,54.65,45.35,83.0,255.73,1.31,1.37,156304737.0,42.04,13.38,1.36,5201203.0,60.46,2.58,4.32,2.7,0.81,652528192.0,M9700,-0.1528968358090328
2015-03-31,6605,1.74,2.72,2.7,29.84,13.43,9.61,8.13,-3.81,181.84,8.07,16.41,5.69,64.03,2.94,21.28,2.86,2.05,-3.94,-5.14,-36.96,-33.28,-33.28,-33.14,6.11,9.14,-0.69,106.78,61.94,44.26,55.74,125.95,141.7,28.57,20.46,580893.0,59.17,4.97,0.58,559924.0,140.07,1.34,1.29,2.08,1.51,22053528.0,M1500,0.017463516455832995
2015-03-31,8016,1.65,4.73,4.86,29.04,11.59,11.52,9.42,-0.06,166.4,9.69,17.45,0.84,34.89,0.17,17.62,2.04,2.04,37.15,59.96,43.62,41.83,41.83,50.07,25.19,11.21,0.95,208.07,150.94,63.03,36.97,58.66,595.32,20.41,20.3,2627649.0,54.03,8.8,1.28,67267.0,51.95,2.01,11.63,3.27,1.66,13581618.0,M2300,0.7319141263261937
2015-03-31,8021,0.47,1.54,1.7,30.54,14.21,11.41,9.29,-2.8,187.06,10.21,16.33,18.83,29.02,1.53,5.01,0.71,0.57,23.39,61.0,31.09,20.6,20.6,32.59,10.88,8.61,0.38,264.29,213.5,68.92,31.08,45.09,165.13,7.12,5.72,2121211.0,34.99,2.69,0.45,13996.0,183.08,0.67,0.92,1.1,1.5,5092960.0,M2300,0.36038580813132337
2015-03-31,8033,-0.59,-6.88,-6.87,32.97,-21.83,-28.51,-30.19,-6.69,61.22,-30.16,53.85,-7.65,7.88,-0.52,1.82,-0.4,-0.58,-24.03,-71.97,-77.0,-60.46,-60.46,-63.54,16.72,37.59,-1.29,149.86,71.5,56.73,43.27,76.26,208.58,-3.98,-5.2,392809.0,58.51,7.55,0.5,-230525.0,266.26,0.91,1.74,1.68,1.56,1705659.0,M9900,0.16316142916011667
2015-03-31,8039,0.67,1.89,1.74,23.33,11.67,8.27,6.77,-3.4,200.19,6.22,11.65,5.15,33.28,0.93,9.43,1.1,0.78,-13.37,-13.14,-32.42,-26.31,-26.31,-31.93,5.86,4.31,-0.39,265.59,227.13,55.08,44.92,81.55,350.22,10.88,7.71,6032514.0,74.39,1.78,0.62,-365020.0,159.54,1.12,3.13,1.46,1.0,9804816.0,M2300,-0.25370617493630954
2015-03-31,8046,0.87,1.47,0.57,9.05,3.24,8.08,7.01,4.84,155.73,2.72,5.81,18.56,58.99,1.32,12.44,0.4,1.0,2.44,209.97,1980.1,5439.04,5439.04,2143.83,8.87,10.38,1.02,607.72,521.98,81.18,18.82,23.19,226.27,4.03,10.04,23349221.0,27.79,4.56,0.68,866126.0,102.47,0.84,1.81,0.87,0.94,33148265.0,M2300,0.11811982464685822
2015-03-31,8072,0.26,1.0,1.0,25.94,9.57,7.49,6.22,-2.08,158.48,6.22,16.37,-0.65,27.63,-0.03,4.48,0.43,0.34,-2.57,-46.1,-68.38,-68.24,-68.24,-68.24,-35.89,-38.62,-1.9,553.8,438.16,86.41,13.59,15.72,355.11,4.29,3.36,1971333.0,27.32,5.79,0.56,1637.0,131.57,0.64,2.27,1.66,2.41,4590000.0,M2300,-0.40119038767350335
2015-03-31,8081,1.31,2.67,2.23,35.42,13.62,14.85,12.5,1.22,162.5,10.44,21.8,12.22,49.43,1.9,10.38,1.41,1.54,-7.29,-21.8,-27.01,-29.53,-29.53,-34.64,2.06,2.46,-0.77,335.73,290.79,75.53,24.47,32.39,788.94,14.07,15.33,3135708.0,33.52,4.03,0.64,15112.0,106.06,0.85,6.59,1.84,2.02,7815800.0,M2300,-0.004575990886310888
2015-03-31,8101,-0.16,-1.55,-1.54,7.7,0.62,-1.42,-1.41,-2.04,108.69,-1.4,7.08,-6.26,10.36,-1.34,11.58,0.07,-0.17,-28.24,-75.86,-172.03,-184.02,-184.02,-162.21,-26.57,2.32,-1.03,121.36,91.65,31.87,68.13,213.75,252.02,0.71,-1.64,1906510.0,129.89,4.47,1.33,-3222.0,34.18,4.41,10.34,1.15,0.2,5002593.0,M2300,-0.13503649635036497
2015-03-31,8103,0.96,2.87,2.78,33.51,14.03,13.34,11.37,-0.69,171.98,11.0,19.49,4.49,33.06,0.68,8.22,1.15,1.12,6.04,12.35,-17.54,-8.46,-8.46,-12.35,17.93,17.98,-0.08,248.24,200.0,66.46,33.54,50.47,320.53,11.54,10.97,1720163.0,58.33,2.31,0.66,-32139.0,163.99,1.01,3.02,1.67,1.51,4325621.0,M2300,0.4913005053992101
2015-03-31,8105,-0.1,-0.62,-0.62,7.23,-1.79,-1.69,-1.77,0.1,80.16,-1.76,9.01,-0.15,16.34,-0.01,5.76,-0.1,-0.1,-40.06,-619.22,-155.2,-166.18,-166.18,-169.16,-20.03,0.7,-1.04,173.47,140.08,64.1,35.9,56.02,176.16,-1.03,-0.97,2720367.0,41.86,5.41,0.91,-114720.0,37.7,1.4,2.34,0.68,0.42,4901138.0,M2300,0.31973997833152756
2015-03-31,8110,-0.09,-0.6,-0.55,4.99,-0.03,-2.41,-2.44,-2.38,99.32,-2.24,5.03,22.93,15.6,1.68,4.01,0.0,-0.09,-13.96,-100.59,-138.61,-147.45,-147.45,-143.21,0.49,12.68,-0.69,110.02,88.31,46.35,53.65,115.74,111.65,-0.01,-0.92,367103.0,23.48,5.67,0.46,531290.0,59.05,0.98,0.68,0.87,0.7,6809085.0,M2300,0.40478977937916993
2015-03-31,8112,0.18,0.56,0.7,1.69,0.08,0.33,0.2,0.24,105.27,0.26,1.6,-6.96,17.67,-1.85,50.96,0.04,0.16,52.27,-71.32,-43.09,-47.11,-47.11,-38.8,55.41,28.39,0.0,187.0,93.32,33.03,66.97,202.77,3130.87,0.41,1.59,6629517.0,205.84,10.06,3.68,-253898.0,55.99,10.99,212.16,0.96,0.09,4851635.0,M2300,0.11920345763158102
2015-03-31,8114,1.68,6.35,6.37,41.27,21.45,19.33,16.92,-2.12,208.16,16.96,19.83,9.23,27.23,0.97,9.77,2.09,1.95,-11.74,-13.67,-33.03,-28.32,-28.32,-27.61,30.08,8.76,-1.26,301.43,217.86,53.94,46.06,85.38,233.87,21.67,19.54,1375877.0,59.39,5.05,0.8,23421.0,140.46,1.5,2.45,5.88,3.83,10455200.0,M2300,0.09090985023763176
2015-03-31,8131,0.64,2.98,3.13,15.73,14.34,14.88,12.22,0.54,1134.32,12.82,1.39,87.83,21.73,1.98,5.22,0.75,0.78,6.78,76.21,78.79,109.53,109.53,121.22,10.21,9.96,0.28,661.4,541.74,90.11,9.89,10.98,254.45,7.48,7.76,5607607.0,29.5,5.05,0.87,-110410.0,107.37,0.98,2.36,1.07,1.09,10237439.0,M2300,0.31411891021339433
2015-03-31,8163,0.11,0.39,0.38,12.14,0.86,0.84,0.67,-0.02,107.63,0.66,11.28,3.32,27.95,0.81,17.4,0.15,0.14,7.03,135.92,134.98,127.88,127.88,126.56,3.48,3.83,0.66,146.18,78.22,49.9,50.1,100.38,160.65,1.4,1.37,3580611.0,90.89,4.15,1.15,135576.0,56.76,2.31,3.29,0.67,0.27,5995358.0,M2300,-0.17931199282147314
2015-03-31,8201,-0.32,-1.78,-1.71,18.17,-9.76,-7.32,-7.34,2.45,65.26,-7.08,27.84,0.65,17.52,0.05,4.29,-0.42,-0.31,-56.94,-210.78,-210.97,-80.73,-80.73,-74.85,-42.51,-15.42,-0.77,231.99,96.37,66.33,33.67,50.76,516.09,-4.19,-3.14,824665.0,19.27,12.46,0.52,-10784.0,59.6,0.97,5.03,0.71,1.04,1113675.0,M2300,-0.11697857183241922
2015-03-31,8210,0.73,3.33,3.33,28.83,12.62,12.8,8.63,0.18,177.91,8.63,16.2,2.61,22.24,0.34,8.48,1.07,1.09,4.86,-18.25,-23.97,-35.78,-35.78,-35.78,8.83,9.15,-1.03,196.62,154.44,59.43,40.57,68.27,233.02,10.67,10.82,1508482.0,47.18,5.72,0.9,19967.0,36.13,1.54,3.31,2.57,1.51,6835113.0,M2300,0.5431669053725476
2015-03-31,8249,0.52,1.79,1.74,13.89,6.34,7.24,5.16,0.9,183.88,5.02,7.55,15.96,29.07,1.39,10.01,0.63,0.72,-2.37,2.12,-0.62,-7.24,-7.24,-10.61,-1.8,4.38,-0.17,269.11,239.01,75.59,24.41,32.29,376.74,6.34,7.25,1871182.0,24.95,7.77,1.03,23094.0,8.16,1.39,5.17,0.92,0.64,3405074.0,M2300,0.15814001913723774
2015-03-31,8261,0.27,2.1,2.1,23.95,12.44,13.67,11.35,1.23,207.98,11.35,11.52,27.68,12.89,0.69,5.26,0.65,0.32,-3.04,310.17,90.68,72.45,72.45,60.99,11.3,8.86,0.75,513.55,402.03,83.7,16.3,19.48,865.22,2.94,3.23,1881589.0,37.81,3.98,0.63,34442.0,118.61,0.74,6.35,2.06,2.36,4832874.0,M2300,-0.10902433985507809
2015-03-31,8374,-0.45,-2.63,-2.63,15.08,-3.69,-4.93,-4.13,-1.24,80.33,-4.13,18.77,4.14,16.79,1.33,10.87,-0.4,-0.54,13.05,-445.72,-62.32,-179.26,-179.26,-202.1,7.23,-9.18,-0.57,129.62,76.58,32.59,67.41,206.82,352.73,-4.01,-5.36,833708.0,192.02,2.53,0.85,19919.0,142.68,2.55,8.47,1.14,0.38,1682074.0,M1500,-0.20803439196972184
2015-03-31,8926,0.38,1.94,1.92,14.26,2.03,75.05,74.06,73.02,100.09,73.34,14.25,8.36,19.67,0.15,0.51,0.01,0.38,-20.85,10.74,-63.29,-59.96,-59.96,21.11,2.5,6.39,-2.12,167.34,130.05,74.24,25.76,34.7,2826.15,0.1,3.84,706719.0,3.7,2.8,0.08,2101.0,-70.08,0.1,2.28,1.38,10.35,15963201.0,M9700,0.388102384722649
2015-03-31,8940,0.67,4.69,4.7,47.95,9.8,9.79,7.58,-0.01,125.69,7.6,38.15,7.62,12.5,0.9,7.79,0.76,0.76,6.04,157.64,146.11,204.72,204.72,204.52,2.36,-7.56,2.05,55.81,42.4,49.0,51.0,104.1,77.25,7.63,7.62,-353516.0,17.13,34.4,1.17,48554.0,11.49,2.48,1.7,1.52,0.8,1282329.0,M2700,-0.0916334661354582
2015-03-31,8996,0.44,1.97,2.58,25.22,10.42,7.33,6.42,-3.09,170.34,8.42,14.81,-3.23,22.3,-0.29,6.17,0.64,0.5,-0.42,-2.95,-32.6,-28.21,-28.21,-11.77,14.42,5.44,-0.34,230.14,148.74,63.37,36.63,57.8,212.66,7.07,4.97,955274.0,57.41,4.63,0.77,-93419.0,163.29,1.23,2.21,2.97,2.31,5379280.0,M1500,-0.0995018667177221
2015-03-31,9902,-0.08,-0.67,-0.48,-0.79,-26.44,-28.48,-28.48,-2.04,-3.06,-20.31,25.65,731.71,11.91,0.45,0.28,-0.08,-0.08,269.09,-47.3,3.69,3.69,3.69,-2.17,1.68,1.71,0.05,12955.5,3563.9,92.88,7.12,7.66,409.18,-0.75,-0.81,773518.0,48.16,5.67,0.09,-7231.0,1907.7,0.09,0.39,1.47,9.91,1715858.0,M9900,-0.01723901303815989
2015-03-31,9904,0.71,2.42,2.34,22.89,3.57,6.99,5.95,3.41,118.51,5.76,19.31,6.77,25.25,1.81,21.13,0.76,1.48,11.58,-16.2,56.55,70.9,70.9,13.54,7.88,7.82,0.62,183.26,110.49,55.73,44.27,79.44,302.48,7.56,14.78,65618821.0,48.24,8.4,0.91,5993751.0,102.6,1.63,3.91,1.73,0.51,128953201.0,M9900,-0.11609217310323028
2015-03-31,9905,0.35,1.47,1.39,13.88,6.12,6.82,5.58,0.69,178.99,5.3,7.75,12.66,23.74,0.92,6.21,0.38,0.42,-4.23,-40.41,-32.62,-34.06,-34.06,-38.88,1.3,3.97,-0.52,282.29,206.9,71.93,28.07,39.02,227.46,3.8,4.23,4023176.0,39.87,6.05,0.75,-2825.0,93.27,1.05,2.36,1.42,1.29,10293750.0,M9900,-0.18725069679723627
2015-03-31,9906,0.22,2.1,2.1,15.88,5.8,4.78,4.78,-1.02,157.47,4.78,10.09,4.64,10.54,0.81,4.58,0.27,0.22,2566.69,298.02,234.15,231.15,231.15,231.15,12.8,-4.01,0.8,274.95,37.2,21.21,78.79,371.42,26059.2,2.65,2.19,2145498.0,346.5,835.2,0.37,-56852.0,790.39,1.76,143.6,3.99,8.91,2947000.0,M9900,-0.19413995093831204
2015-03-31,9907,0.31,2.27,0.1,10.39,3.67,6.2,4.51,2.53,154.5,0.19,6.73,12.51,12.55,1.03,6.63,0.24,0.41,11.05,-35.1,48.13,35.58,35.58,-94.16,8.77,1.11,0.51,117.41,68.28,40.27,59.73,148.33,111.06,2.43,4.11,2255177.0,46.02,9.4,0.82,-2724273.0,74.32,2.01,1.2,1.74,0.92,34425361.0,M9900,-0.34050047333785594
2015-03-31,9908,0.2,1.0,0.74,11.58,6.16,11.69,8.67,5.53,216.87,6.36,5.34,22.2,19.87,0.77,2.49,0.15,0.29,-19.68,32.35,35.41,20.94,20.94,19.87,4.89,3.97,0.16,282.65,254.75,73.98,26.02,35.16,278.41,1.49,2.82,3155482.0,6.91,7.75,0.34,-56151.0,27.36,0.46,1.28,1.23,2.34,12211867.0,M9700,0.011012683069311802
2015-03-31,9910,1.45,7.15,7.22,19.93,8.72,9.96,7.35,1.24,177.81,7.43,11.21,8.26,20.0,1.16,20.65,1.8,2.12,20.41,34.1,23.98,23.15,23.15,24.64,15.49,7.62,0.85,154.84,74.94,49.95,50.05,100.21,125.23,18.55,21.19,4441530.0,68.24,14.12,1.92,159768.0,46.32,3.89,4.28,9.42,2.19,109142443.0,M9900,0.3942038399693313
