證券代碼,簡稱,年月日,收盤價(元)
2421,建準,20160104,17.3182
2423,固緯,20160104,15.9186
2424,隴華,20160104,52.1609
2425,承啟,20160104,20.5499
2426,鼎元,20160104,15.0145
2427,三商電,20160104,6.2342
2428,興勤,20160104,50.4305
2429,銘旺科,20160104,15.8719
2430,燦坤,20160104,14.9397
2461,光群雷,20160104,12.855
2462,良得電,20160104,14.3165
2464,盟立,20160104,32.7564
2465,麗臺,20160104,20.9739
2466,冠西電,20160104,30.1
2467,志聖,20160104,11.553
2468,華經,20160104,9.9373
2471,資通,20160104,12.1948
2472,立隆電,20160104,29.9264
2474,可成,20160104,259.142
2476,鉅祥,20160104,20.1933
2477,美隆電,20160104,11.0397
2478,大毅,20160104,14.0677
2480,敦陽科,20160104,22.6718
2451,創見,20160104,78.4817
2453,凌群,20160104,9.9488
2454,聯發科,20160104,207.83
2455,全新,20160104,44.5972
2456,奇力新,20160104,65.2806
2457,飛宏,20160104,12.9054
2458,義隆,20160104,42.7826
2459,敦吉,20160104,29.3444
2460,建通,20160104,8.75
2483,百容,20160104,17.5421
2484,希華,20160104,17.277
2485,兆赫,20160104,44.5539
2486,一詮,20160104,9.83
2488,漢平,20160104,22.6408
2489,瑞軒,20160104,13.2253
2491,吉祥全,20160104,6.73
2492,華新科,20160104,18.4336
2493,揚博,20160104,19.3461
2495,普安,20160104,16.998
2496,卓越,20160104,14.6525
2497,怡利電,20160104,33.3085
2498,宏達電,20160104,78.1222
2501,國建,20160104,12.6383
2481,強茂,20160104,14.0638
2482,連宇,20160104,12.2114
2504,國產,20160104,9.5334
2505,國揚,20160104,16.0755
2506,太設,20160104,14.9244
2509,全坤建,20160104,20.1652
2511,太子,20160104,8.7015
2514,龍邦,20160104,20.5095
2515,中工,20160104,6.7481
2516,新建,20160104,6.034
2524,京城,20160104,17.2601
2527,宏璟,20160104,14.9385
2528,皇普,20160104,7.4503
2530,華建,20160104,14.6322
2534,宏盛,20160104,18.7977
2535,達欣工,20160104,13.5818
2536,宏普,20160104,19.9714
2537,聯上發,20160104,7.2648
2538,基泰,20160104,14.432
2539,櫻花建,20160104,19.9447
2540,愛山林,20160104,33.3
2542,興富發,20160104,32.0583
2543,皇昌,20160104,7.8033
2545,皇翔,20160104,22.6996
2546,根基,20160104,13.8477
2547,日勝生,20160104,10.749
2548,華固,20160104,53.7685
2597,潤弘,20160104,36.8311
2601,益航,20160104,8.1975
2520,冠德,20160104,14.9765
2609,陽明,20160104,17.4244
2610,華航,20160104,10.4503
2611,志信,20160104,6.9742
2612,中航,20160104,21.5102
2613,中櫃,20160104,12.8092
2614,東森,20160104,6.3146
2615,萬海,20160104,16.7701
2616,山隆,20160104,21.249
2617,台航,20160104,12.6741
2618,長榮航,20160104,17.6559
2634,漢翔,20160104,37.824
2636,台驊投控,20160104,27.9625
2637,慧洋-KY,20160104,33.4622
2603,長榮,20160104,11.6521
2605,新興,20160104,19.0301
2606,裕民,20160104,24.4217
2607,榮運,20160104,13.2455
2608,嘉里大榮,20160104,36.7736
2712,遠雄來,20160104,23.0961
2850,新產,20160104,21.8563
2851,中再保,20160104,14.0761
2852,第一保,20160104,10.8158
2855,統一證,20160104,12.144
2867,三商壽,20160104,17.7579
2880,華南金,20160104,13.7629
2881,富邦金,20160104,41.5659
2882,國泰金,20160104,39.9928
2883,開發金,20160104,6.0673
2884,玉山金,20160104,16.8912
2885,元大金,20160104,11.3909
2886,兆豐金,20160104,19.8965
2887,台新金,20160104,10.4496
2722,夏都,20160104,44.5011
2723,美食-KY,20160104,227.25
2727,王品,20160104,149.169
2731,雄獅,20160104,113.045
2801,彰銀,20160104,14.4009
2809,京城銀,20160104,19.0379
2903,遠百,20160104,17.4286
2904,匯僑,20160104,23.9738
2905,三商,20160104,18.1005
2906,高林,20160104,11.9912
2908,特力,20160104,19.5481
2910,統領,20160104,25.6612
2911,麗嬰房,20160104,16.4737
2912,統一超,20160104,193.548
2913,農林,20160104,12.7904
2915,潤泰全,20160104,55.9843
2923,鼎固-KY,20160104,19.2002
2929,淘帝-KY,20160104,113.73
3002,歐格,20160104,9.678
3003,健和興,20160104,34.7679
3004,豐達科,20160104,54.8753
2812,台中銀,20160104,6.4747
2816,旺旺保,20160104,14.0881
2820,華票,20160104,10.8704
2823,中壽,20160104,23.7146
2832,台產,20160104,20.3085
2834,臺企銀,20160104,7.4669
2642,宅配通,20160104,27.3746
2701,萬企,20160104,13.7828
2702,華園,20160104,13.0367
2704,國賓,20160104,24.8718
3018,同開,20160104,14.5446
3019,亞光,20160104,27.9039
3021,鴻名,20160104,11.3567
3022,威強電,20160104,52.4241
3023,信邦,20160104,59.0098
3024,憶聲,20160104,3.8359
3025,星通,20160104,7.8447
3026,禾伸堂,20160104,31.2426
3027,盛達,20160104,10.6064
3028,增你強,20160104,15.0097
3029,零壹,20160104,16.5746
3030,德律,20160104,45.5132
3031,佰鴻,20160104,8.9992
3032,偉訓,20160104,19.9031
3033,威健,20160104,18.3904
3034,聯詠,20160104,121.848
2705,六福,20160104,19.0192
2706,第一店,20160104,18.1408
2836,高雄銀,20160104,8.2453
2838,聯邦銀,20160104,8.557
3040,遠見,20160104,29.0805
3041,揚智,20160104,29.2202
3042,晶技,20160104,33.9221
3043,科風,20160104,2.8
3044,健鼎,20160104,52.7412
3045,台灣大,20160104,93.9166
3046,建碁,20160104,28.962
3047,訊舟,20160104,10.1583
3048,益登,20160104,17.7282
3049,和鑫,20160104,7.6684
3050,鈺德,20160104,7.9937
3051,力特,20160104,5.93
3052,夆典,20160104,9.6402
3054,立萬利,20160104,23.2369
3055,蔚華科,20160104,17.2281
3056,總太,20160104,11.964
3057,喬鼎,20160104,36.0195
3058,立德,20160104,8.3264
3059,華晶科,20160104,25.1946
3060,銘異,20160104,53.99
3062,建漢,20160104,15.6436
2841,台開,20160104,9.7758
2845,遠東銀,20160104,9.0698
2849,安泰銀,20160104,16.8919
2707,晶華,20160104,172.562
2888,新光金,20160104,6.5163
2889,國票金,20160104,7.2363
2890,永豐金,20160104,8.5936
2891,中信金,20160104,15.6153
2892,第一金,20160104,13.9205
2901,欣欣,20160104,26.6983
3005,神基,20160104,18.594
3006,晶豪科,20160104,28.7174
3008,大立光,20160104,2132.04
3010,華立,20160104,41.4482
3011,今皓,20160104,6.64
3013,晟銘電,20160104,15.4489
3014,聯陽,20160104,26.618
3015,全漢,20160104,21.0272
3016,嘉晶,20160104,15.0477
3017,奇鋐,20160104,27.0777
3035,智原,20160104,43.7191
3036,文曄,20160104,33.3862
3037,欣興,20160104,13.4624
3038,全台,20160104,9.3867
3090,日電貿,20160104,20.5741
3092,鴻碩,20160104,8.943
3094,聯傑,20160104,25.1912
3130,一零四,20160104,131.394
3164,景岳,20160104,23.1957
3167,大量,20160104,24.8728
3189,景碩,20160104,64.4537
3209,全科,20160104,23.8079
3149,正達,20160104,19.4329
3437,榮創,20160104,21.6646
3443,創意,20160104,64.7671
3450,聯鈞,20160104,128.346
3454,晶睿,20160104,76.8358
3229,晟鈦,20160104,15.15
3231,緯創,20160104,17.191
3257,虹冠電,20160104,43.6324
3266,昇陽,20160104,11.4735
3296,勝德,20160104,12.5341
3305,昇貿,20160104,21.5156
3308,聯德,20160104,7.47
3311,閎暉,20160104,26.3715
3312,弘憶股,20160104,5.9755
3321,同泰,20160104,28.2909
3338,泰碩,20160104,22.5214
3356,奇偶,20160104,56.2096
3376,新日興,20160104,124.304
3380,明泰,20160104,17.0309
3383,新世紀,20160104,33.8635
3406,玉晶光,20160104,56.5392
3413,京鼎,20160104,75.166
3416,融程電,20160104,52.4897
3419,譁裕,20160104,15.5121
3432,台端,20160104,12.6953
3481,群創,20160104,9.4857
3494,誠研,20160104,12.55
3501,維熹,20160104,49.986
3504,揚明光,20160104,34.5
3515,華擎,20160104,38.386
3518,柏騰,20160104,32.4766
3528,安馳,20160104,26.8321
3532,台勝科,20160104,33.1737
3533,嘉澤,20160104,116.319
3535,晶彩科,20160104,8.7062
3653,健策,20160104,41.9949
3661,世芯-KY,20160104,33.6181
3583,辛耘,20160104,70.998
3588,通嘉,20160104,28.7844
3591,艾笛森,20160104,16.3494
3593,力銘,20160104,15.8349
3596,智易,20160104,39.1942
4104,佳醫,20160104,46.6694
4106,雃博,20160104,35.741
4108,懷特,20160104,26.0143
4119,旭富,20160104,86.4725
3605,宏致,20160104,27.0512
3607,谷崧,20160104,40.0855
3617,碩天,20160104,94.8175
3622,洋華,20160104,10.6386
3645,達邁,20160104,19.773
3701,大眾控,20160104,18.4194
3702,大聯大,20160104,29.1007
3665,貿聯-KY,20160104,142.355
3669,圓展,20160104,13.8332
3673,TPK-KY,20160104,76.541
3679,新至陞,20160104,39.4154
3682,亞太電,20160104,17.082
3686,達能,20160104,33.0868
3694,海華,20160104,16.6
3536,誠創,20160104,5.4926
3545,敦泰,20160104,44.5352
3550,聯穎,20160104,12.4981
3557,嘉威,20160104,3.6541
3563,牧德,20160104,42.8521
3576,聯合再生,20160104,23.1225
3703,欣陸,20160104,9.3201
3704,合勤控,20160104,12.9573
3705,永信,20160104,44.9565
3706,神達,20160104,23.5189
4526,東台,20160104,22.1443
4532,瑞智,20160104,23.3023
4536,拓凱,20160104,109.765
4551,智伸科,20160104,73.4992
4555,氣立,20160104,69.7125
4133,亞諾法,20160104,32.9701
4137,麗豐-KY,20160104,321.272
4141,龍燈-KY,20160104,28.1695
4142,國光生,20160104,23.3312
4164,承業醫,20160104,56.6629
4190,佐登-KY,20160104,123.58
4306,炎洲,20160104,11.4449
4414,如興,20160104,19.7772
4426,利勤,20160104,139.681
4557,永新-KY,20160104,67.6442
4720,德淵,20160104,15.84
4722,國精化,20160104,29.3922
4915,致伸,20160104,39.0167
4737,華廣,20160104,57.4054
5007,三星,20160104,60.684
4739,康普,20160104,39.0794
4746,台耀,20160104,62.0345
4755,三福化,20160104,21.4925
4763,材料-KY,20160104,77.2977
4904,遠傳,20160104,63.0819
4906,正文,20160104,17.586
4912,聯德控股-KY,20160104,88.2441
4958,臻鼎-KY,20160104,74.1806
4960,誠美材,20160104,19.3289
4968,立積,20160104,79.2273
4999,鑫禾,20160104,38.6079
4976,佳凌,20160104,15.1025
4977,眾達-KY,20160104,55.1838
4994,傳奇,20160104,66.9886
4916,事欣科,20160104,19.1416
4919,新唐,20160104,28.2227
4927,泰鼎-KY,20160104,34.5605
4930,燦星網,20160104,13.05
5203,訊連,20160104,66.1096
5215,科嘉-KY,20160104,38.7171
5225,東科-KY,20160104,38.6618
4934,太極,20160104,36.7082
4935,茂林-KY,20160104,69.9
4938,和碩,20160104,52.0342
4942,嘉彰,20160104,23.1163
4952,凌通,20160104,39.4412
4956,光鋐,20160104,12.0303
5288,豐祥-KY,20160104,96.1833
5906,台南-KY,20160104,13.7347
5907,大洋-KY,20160104,24.6696
6005,群益證,20160104,8.8839
6024,群益期,20160104,18.7901
6108,競國,20160104,11.0828
6112,聚碩,20160104,24.5829
5388,中磊,20160104,81.6319
5434,崇越,20160104,50.9336
5469,瀚宇博,20160104,9.9202
5519,隆大,20160104,12.6645
5521,工信,20160104,9.8257
5522,遠雄,20160104,30.4503
6133,金橋,20160104,9.7972
6136,富爾特,20160104,21.6019
6139,亞翔,20160104,17.0386
6141,柏承,20160104,9.0444
6142,友勁,20160104,5.75
5525,順天,20160104,14.3009
5471,松翰,20160104,33.7853
5484,慧友,20160104,6.9688
5515,建國,20160104,8.371
5531,鄉林,20160104,9.2874
5533,皇鼎,20160104,16.3985
5534,長虹,20160104,42.7188
5234,達興材料,20160104,28.9842
5243,乙盛-KY,20160104,25.84
5269,祥碩,20160104,205.596
5284,jpp-KY,20160104,64.3235
5285,界霖,20160104,27.9801
5538,東明-KY,20160104,23.731
6191,精成科,20160104,6.9033
6192,巨路,20160104,41.238
6196,帆宣,20160104,24.005
6197,佳必琪,20160104,25.8915
5607,遠雄港,20160104,14.1816
5608,四維航,20160104,17.7366
5706,鳳凰,20160104,34.4451
5871,中租-KY,20160104,49.6847
5880,合庫金,20160104,12.5918
6115,鎰勝,20160104,31.3699
6116,彩晶,20160104,3.2351
6117,迎廣,20160104,13.7037
6120,達運,20160104,9.2494
6128,上福,20160104,31.2785
6131,鈞泰,20160104,33.6647
6152,百一,20160104,7.01
6153,嘉聯益,20160104,23.6855
6155,鈞寶,20160104,16.7479
6164,華興,20160104,8.3622
6165,浪凡,20160104,11.55
6166,凌華,20160104,74.5728
6168,宏齊,20160104,11.4786
6172,互億,20160104,7.35
6176,瑞儀,20160104,66.6972
6177,達麗,20160104,16.9029
6183,關貿,20160104,25.0638
6184,大豐電,20160104,47.0175
6189,豐藝,20160104,27.4903
6214,精誠,20160104,49.2442
6215,和椿,20160104,12.1909
6216,居易,20160104,24.7879
6224,聚鼎,20160104,62.7044
6225,天瀚,20160104,3
6226,光鼎,20160104,5.34
6201,亞弘電,20160104,23.4228
6202,盛群,20160104,46.7425
6205,詮欣,20160104,25.4573
6206,飛捷,20160104,88.6667
6209,今國光,20160104,14.6953
6213,聯茂,20160104,21.1724
6230,尼得科超眾,20160104,123.136
6235,華孚,20160104,8.4082
6239,力成,20160104,63.0348
6243,迅杰,20160104,17.15
6251,定穎,20160104,10.1978
6257,矽格,20160104,20.5282
6405,悅城,20160104,18.9636
6409,旭隼,20160104,462.776
6412,群電,20160104,37.8274
6414,樺漢,20160104,318.798
6451,訊芯-KY,20160104,108.316
6456,GIS-KY,20160104,97.92
6415,矽力-KY,20160104,372.392
6426,統新,20160104,31.1913
6431,光麗-KY,20160104,9.9277
6442,光聖,20160104,47.6403
6443,元晶,20160104,15.9634
6449,鈺邦,20160104,28.9394
6285,啟碁,20160104,83.4034
8110,華東,20160104,7.9175
8112,至上,20160104,11.4101
8114,振樺電,20160104,146.223
6289,華上,20160104,3.7289
6464,台數科,20160104,109.498
6504,南六,20160104,168.941
6505,台塑化,20160104,74.444
6269,台郡,20160104,57.4305
6271,同欣電,20160104,100.512
6277,宏正,20160104,67.8417
6278,台表科,20160104,28.1198
6281,全國電,20160104,53.5543
6282,康舒,20160104,21.5555
8271,宇瞻,20160104,16.4006
6283,淳安,20160104,7.8723
8081,致新,20160104,57.464
8101,華冠,20160104,15.36
8103,瀚荃,20160104,23.897
8105,凌巨,20160104,18.4698
8131,福懋科,20160104,18.7069
8150,南茂,20160104,28.4971
8011,台通,20160104,18.2657
8016,矽創,20160104,85.6381
8021,尖點,20160104,21.9377
8033,雷虎,20160104,10.8391
8163,達方,20160104,18.2429
8201,無敵,20160104,8.6433
8210,勤誠,20160104,31.234
6605,帝寶,20160104,109.689
8213,志超,20160104,30.0533
8215,明基材,20160104,19.6726
8222,寶一,20160104,20.0685
8249,菱光,20160104,20.217
8261,富鼎,20160104,26.5804
8341,日友,20160104,119.179
8374,羅昇,20160104,9.2969
8404,百和興業-KY,20160104,32.1784
8411,福貞-KY,20160104,26.5192
8429,金麗-KY,20160104,56.0557
8443,阿瘦,20160104,21.2824
8454,富邦媒,20160104,208.92
8463,潤泰材,20160104,23.7023
8464,億豐,20160104,205.801
8467,波力-KY,20160104,62.4509
8039,台虹,20160104,35.267
8046,南電,20160104,32.7378
8070,長華,20160104,82.4008
8072,陞泰,20160104,25.1147
8422,可寧衛,20160104,160.882
8427,基勝-KY,20160104,54.0407
8926,台汽電,20160104,22.1024
8940,新天地,20160104,16
8996,高力,20160104,38.6109
9103,美德醫療-DR,20160104,1.93
912398,友佳-DR,20160104,6.5474
9136,巨騰-DR,20160104,14.8454
9921,巨大,20160104,205.303
9924,福興,20160104,31.0506
9925,新保,20160104,36.4648
9926,新海,20160104,38.4038
9927,泰銘,20160104,25.9405
9928,中視,20160104,15.048
9929,秋雨,20160104,16.2381
9930,中聯資源,20160104,56.9408
9931,欣高,20160104,29.0674
9933,中鼎,20160104,34.2672
9934,成霖,20160104,10.3518
9935,慶豐富,20160104,11.4556
9937,全國,20160104,34.3804
9938,百和,20160104,68.6511
9939,宏全,20160104,44.9996
9940,信義,20160104,25.8942
9941,裕融,20160104,63.9065
9942,茂順,20160104,66.828
9943,好樂迪,20160104,48.862
9944,新麗,20160104,24.3523
9188,精熙-DR,20160104,2.8096
9802,鈺齊-KY,20160104,52.4206
9902,台火,20160104,9.5832
9904,寶成,20160104,39.733
9905,大華,20160104,26.7359
9906,欣巴巴,20160104,11.413
910322,康師傅-DR,20160104,20.293
9105,泰金寶-DR,20160104,2.4556
910861,神州-DR,20160104,11.239
9110,越南控-DR,20160104,3.73
911608,明輝-DR,20160104,3.2476
911616,杜康-DR,20160104,2.44
911622,泰聚亨-DR,20160104,12.5
9907,統一實,20160104,13.6185
9908,大台北,20160104,21.6698
911868,同方友友-DR,20160104,2.2
912000,晨訊科-DR,20160104,3.0756
9919,康那香,20160104,11.6376
9912,偉聯,20160104,8.79
9914,美利達,20160104,166.189
9917,中保科,20160104,90.2718
9918,欣天然,20160104,30.4408
9910,豐泰,20160104,133.103
9911,櫻花,20160104,16.9388
9945,潤泰新,20160104,27.9282
9946,三發地產,20160104,11.6155
9955,佳龍,20160104,12.15
9958,世紀鋼,20160104,9.8564
1101,台泥,20161230,31.6728
1102,亞泥,20161230,24.6427
1103,嘉泥,20161230,8.2441
1104,環泥,20161230,23.3103
1108,幸福,20161230,8.9891
1326,台化,20161230,91.4659
1337,再生-KY,20161230,17.3086
1109,信大,20161230,9.3923
1110,東泥,20161230,15.903
1201,味全,20161230,16.4602
1203,味王,20161230,22.2879
1210,大成,20161230,27.7921
1213,大飲,20161230,16.8
1301,台塑,20161230,84.7197
1303,南亞,20161230,68.8621
1304,台聚,20161230,15.2185
1417,嘉裕,20161230,4.8958
1418,東華,20161230,17.398
1419,新紡,20161230,38.6907
1423,利華,20161230,6.7693
1432,大魯閣,20161230,13.2745
1434,福懋,20161230,27.4655
1435,中福,20161230,4.21
1436,華友聯,20161230,36.9313
1437,勤益控,20161230,15.7409
1438,三地開發,20161230,8.04
1439,中和,20161230,13.7738
1440,南紡,20161230,11.9831
1441,大東,20161230,6.8291
1442,名軒,20161230,16.7186
1443,立益,20161230,4.47
1444,力麗,20161230,7.5401
1445,大宇,20161230,8.8295
1446,宏和,20161230,17.7054
1447,力鵬,20161230,7.9122
1305,華夏,20161230,22.2036
1307,三芳,20161230,34.0557
1308,亞聚,20161230,17.5824
1309,台達化,20161230,9.9533
1310,台苯,20161230,18.759
1312,國喬,20161230,19.3601
1313,聯成,20161230,11.9226
1457,宜進,20161230,9.5714
1459,聯發,20161230,8.3608
1460,宏遠,20161230,15.2952
1463,強盛,20161230,20.1616
1464,得力,20161230,24.059
1465,偉全,20161230,11.4337
1466,聚隆,20161230,13.65
1467,南緯,20161230,10.3
1468,昶和,20161230,9.89
1470,大統新創,20161230,18.2063
1471,首利,20161230,6.1724
1472,三洋紡,20161230,20.7201
1473,台南,20161230,28.9438
1474,弘裕,20161230,9.8582
1475,業旺,20161230,7.1954
1476,儒鴻,20161230,326.755
1477,聚陽,20161230,116.533
1503,士電,20161230,39.1639
1504,東元,20161230,24.1413
1506,正道,20161230,13.9753
1314,中石化,20161230,9.5546
1315,達新,20161230,24.1296
1316,上曜,20161230,11.6279
1319,東陽,20161230,60.6281
1321,大洋,20161230,24.75
1323,永裕,20161230,32.1952
1324,地球,20161230,12.6681
1325,恒大,20161230,21.0089
1414,東和,20161230,5.9211
1416,廣豐,20161230,20.5601
1449,佳和,20161230,9.0006
1451,年興,20161230,31.5571
1452,宏益,20161230,19.118
1527,鑽全,20161230,90.6738
1528,恩德,20161230,9.7921
1529,樂士,20161230,3.272
1530,亞崴,20161230,26.8593
1531,高林股,20161230,15.6152
1532,勤美,20161230,30.8326
1533,車王電,20161230,41.7003
1535,中宇,20161230,44.2309
1536,和大,20161230,122.598
1537,廣隆,20161230,147
1538,正峰,20161230,15.2218
1539,巨庭,20161230,27.4038
1540,喬福,20161230,11.9749
1541,錩泰,20161230,46.3258
1558,伸興,20161230,150.339
1560,中砂,20161230,53.1113
1453,大將,20161230,7.7274
1454,台富,20161230,8.2513
1455,集盛,20161230,8.4505
1456,怡華,20161230,8.5
1338,廣華-KY,20161230,88.245
1339,昭輝,20161230,35.5651
1597,直得,20161230,22.8798
1598,岱宇,20161230,40.1832
1340,勝悅-KY,20161230,39.1882
1402,遠東新,20161230,22.9568
1409,新纖,20161230,8.642
1410,南染,20161230,23.7319
1413,宏洲,20161230,5.59
1522,堤維西,20161230,34.0079
1524,耿鼎,20161230,10.8973
1525,江申,20161230,107.377
1526,日馳,20161230,14.5246
1568,倉佑,20161230,32.0351
1582,信錦,20161230,59.5761
1618,合機,20161230,8.0061
1626,艾美特-KY,20161230,24.9091
1701,中化,20161230,17.6057
1702,南僑,20161230,50.8915
1707,葡萄王,20161230,180.861
1708,東鹼,20161230,23.946
1709,和益,20161230,16.3635
1710,東聯,20161230,22.6875
1711,永光,20161230,19.7429
1712,興農,20161230,14.4643
1713,國化,20161230,14.4341
1714,和桐,20161230,7.5026
1583,程泰,20161230,52.3813
1589,永冠-KY,20161230,102.299
1590,亞德客-KY,20161230,255.211
1507,永大,20161230,43.1429
1512,瑞利,20161230,5.97
1513,中興電,20161230,18.8846
1514,亞力,20161230,8.942
1515,力山,20161230,14.4919
1516,川飛,20161230,16.3535
1517,利奇,20161230,10.214
1519,華城,20161230,17.3849
1521,大億,20161230,77.3969
1732,毛寶,20161230,13.45
1733,五鼎,20161230,39.6385
1734,杏輝,20161230,24.0255
1735,日勝化,20161230,11.8873
1736,喬山,20161230,45.5171
1737,臺鹽,20161230,27.9393
1762,中化生,20161230,26.6544
1773,勝一,20161230,43.8202
1776,展宇,20161230,20.4489
1783,和康生,20161230,23.0314
1592,英瑞-KY,20161230,47.5933
1612,宏泰,20161230,8.4231
1614,三洋電,20161230,23.6696
1615,大山,20161230,8.8865
1616,億泰,20161230,5.06
1617,榮星,20161230,7.4084
1717,長興,20161230,31.6051
1718,中纖,20161230,7.38
1720,生達,20161230,31.4588
1721,三晃,20161230,13.8953
1722,台肥,20161230,38.5976
1723,中碳,20161230,113.333
1724,台硝,20161230,16.0577
1725,元禎,20161230,13.0422
1726,永記,20161230,76.4445
1727,中華化,20161230,12.8219
1730,花仙子,20161230,36.1771
1731,美吾華,20161230,13.161
1603,華電,20161230,22.4055
1604,聲寶,20161230,17.0262
1605,華新,20161230,11.442
1608,華榮,20161230,7.7604
1609,大亞,20161230,5.3228
2013,中鋼構,20161230,20.6962
2014,中鴻,20161230,9.4306
2015,豐興,20161230,42.7728
2017,官田鋼,20161230,7.1518
2020,美亞,20161230,12.3139
2022,聚亨,20161230,6.7536
2023,燁輝,20161230,9.51
2024,志聯,20161230,8.1673
2025,千興,20161230,2.67
2027,大成鋼,20161230,16.6854
2028,威致,20161230,4
2029,盛餘,20161230,33.7135
2030,彰源,20161230,9.9512
2031,新光鋼,20161230,20.8873
2032,新鋼,20161230,9.9336
2033,佳大,20161230,8.825
2034,允強,20161230,26.671
2038,海光,20161230,6.4377
2049,上銀,20161230,141.491
2059,川湖,20161230,406.656
1611,中電,20161230,7.5646
1795,美時,20161230,59.9
1802,台玻,20161230,12.5971
1805,寶徠,20161230,5.65
1806,冠軍,20161230,7.02
1808,潤隆,20161230,26.2703
1809,中釉,20161230,11.9487
1810,和成,20161230,8.8623
2107,厚生,20161230,15.2907
2108,南帝,20161230,21.1336
2109,華豐,20161230,12.9012
2114,鑫永銓,20161230,72.4865
2115,六暉-KY,20161230,50.2642
2201,裕隆,20161230,42.1526
2204,中華,20161230,41.1715
2206,三陽工業,20161230,19.7342
2207,和泰車,20161230,362.093
2208,台船,20161230,11.5139
2227,裕日車,20161230,181.626
2228,劍麟,20161230,153.267
1817,凱撒衛,20161230,35.5164
1903,士紙,20161230,32.7
1904,正隆,20161230,12.3012
1905,華紙,20161230,8.1982
1906,寶隆,20161230,16.541
1907,永豐餘,20161230,9.2062
2303,聯電,20161230,10.8504
2305,全友,20161230,8
2308,台達電,20161230,154.795
2312,金寶,20161230,11.56
2313,華通,20161230,15.1753
2314,台揚,20161230,24.3236
2316,楠梓電,20161230,19.1071
2317,鴻海,20161230,80.0831
2321,東訊,20161230,9.3309
2323,中環,20161230,3.3986
2324,仁寶,20161230,17.3726
2327,國巨,20161230,56.7066
2328,廣宇,20161230,23.3423
2329,華泰,20161230,11.1931
2330,台積電,20161230,179.877
1909,榮成,20161230,16.27
2002,中鋼,20161230,24.0546
2006,東和鋼鐵,20161230,19.975
2007,燁興,20161230,5.3242
1786,科妍,20161230,52.4506
1789,神隆,20161230,38.3385
2008,高興昌,20161230,10.55
2009,第一銅,20161230,7.33
2010,春源,20161230,11.3022
2348,海悅,20161230,14.8575
2349,錸德,20161230,9.4345
2351,順德,20161230,39.8625
2352,佳世達,20161230,14.4415
2353,宏碁,20161230,11.3037
2354,鴻準,20161230,81.6233
2355,敬鵬,20161230,58.4684
2356,英業達,20161230,21.0628
2357,華碩,20161230,249.949
2358,廷鑫,20161230,15.0705
2359,所羅門,20161230,14.4419
2360,致茂,20161230,74.1766
2362,藍天,20161230,27.4372
2363,矽統,20161230,5.5428
2364,倫飛,20161230,2.5
2365,昆盈,20161230,8.619
2367,燿華,20161230,8.7934
2368,金像電,20161230,10.4
2012,春雨,20161230,12.9554
2101,南港,20161230,28.9734
2102,泰豐,20161230,12.8572
2103,台橡,20161230,32.1488
2104,國際中橡,20161230,28.2708
2376,技嘉,20161230,41.8134
2377,微星,20161230,71.5254
2379,瑞昱,20161230,99.0589
2380,虹光,20161230,8.3898
2382,廣達,20161230,57.5725
2383,台光電,20161230,77.5716
2385,群光,20161230,71.1085
2387,精元,20161230,16.7582
2388,威盛,20161230,10.1
2390,云辰,20161230,17.0179
2392,正崴,20161230,34.4966
2393,億光,20161230,44.2902
2395,研華,20161230,226.17
2397,友通,20161230,48.6517
2399,映泰,20161230,7.8574
2401,凌陽,20161230,11.0732
2402,毅嘉,20161230,15.326
2404,漢唐,20161230,46.4388
2405,浩鑫,20161230,8.0144
2406,國碩,20161230,23.9192
2408,南亞科,20161230,47.1123
2105,正新,20161230,59.0946
2106,建大,20161230,46.1394
2231,為升,20161230,235.414
2233,宇隆,20161230,92.8951
2236,百達-KY,20161230,55.795
2239,英利-KY,20161230,171.473
2301,光寶科,20161230,45.6712
2302,麗正,20161230,6.4
2331,精英,20161230,14.7309
2332,友訊,20161230,10.2992
2337,旺宏,20161230,4.4607
2338,光罩,20161230,8.0853
2426,鼎元,20161230,12.1779
2427,三商電,20161230,6.9215
2428,興勤,20161230,60.9409
2429,銘旺科,20161230,22.0026
2430,燦坤,20161230,22.4104
2431,聯昌,20161230,13.4037
2433,互盛電,20161230,36.9498
2434,統懋,20161230,22.0067
2436,偉詮電,20161230,20.2576
2438,翔耀,20161230,15.7696
2439,美律,20161230,115.823
2440,太空梭,20161230,8.93
2441,超豐,20161230,37.3044
2442,新美齊,20161230,6.8101
2340,光磊,20161230,15.0408
2342,茂矽,20161230,13.6638
2344,華邦電,20161230,9.8964
2345,智邦,20161230,49.6224
2347,聯強,20161230,30.667
2062,橋椿,20161230,39.8974
2069,運錩,20161230,21.583
2373,震旦行,20161230,50.1032
2456,奇力新,20161230,68.4627
2457,飛宏,20161230,12.8076
2458,義隆,20161230,32.8696
2459,敦吉,20161230,33.0589
2460,建通,20161230,10.1
2461,光群雷,20161230,17.7771
2462,良得電,20161230,19.3681
2464,盟立,20161230,34.9558
2465,麗臺,20161230,15.6
2466,冠西電,20161230,35
2467,志聖,20161230,19.1318
2468,華經,20161230,10.2268
2471,資通,20161230,13.6019
2472,立隆電,20161230,38.5191
2474,可成,20161230,213.019
2374,佳能,20161230,16.4032
2375,凱美,20161230,21.2631
2409,友達,20161230,9.5162
2412,中華電,20161230,97.8181
2413,環科,20161230,11.85
2414,精技,20161230,16.4174
