證券代碼,簡稱,年月,交易所主產業代碼,交易所子產業代碼,TEJ主產業代碼,TEJ子產業代碼
3536,誠創,201103  ,M2300,M2326,23C,23C8C
3545,敦泰,201103  ,M2300,M2324,23G,23G5
3550,聯穎,201103  ,M2300,M2328,23D,23D2
3557,嘉威,201103  ,M2300,M2326,23C,23C8C
3308,聯德,201103  ,M2300,M2328,23D,23D3
3533,嘉澤,201103  ,M2300,M2328,23D,23D2
3563,牧德,201103  ,M2300,M2331,23H,23H2
3576,聯合再生,201103  ,M2300,M2326,23C,23C7C
3532,台勝科,201103  ,M2300,M2324,23G,23G3C
3454,晶睿,201103  ,M2300,M2327,23C,23C9
3481,群創,201103  ,M2300,M2326,23C,23C8A
3518,柏騰,201103  ,M2300,M2331,23H,23H2
3622,洋華,201103  ,M2300,M2326,23C,23C8E
3588,通嘉,201103  ,N.A.,N.A.,N.A.,N.A.
3653,健策,201103  ,M2300,M2328,23D,23D9C
3591,艾笛森,201103  ,M2300,M2326,23C,23C6C
3645,達邁,201103  ,M2300,M2328,23B,23B2C
3593,力銘,201103  ,M2300,M2326,23D,23D3
3673,TPK-KY,201103  ,M2300,M2326,23C,23C8E
3617,碩天,201103  ,M2300,M2331,23D,23D3
3669,圓展,201103  ,M2300,M2326,23U,23U1
3596,智易,201103  ,M2300,M2327,23E,23E1
3605,宏致,201103  ,M2300,M2328,23D,23D2
3607,谷崧,201103  ,M2300,M2328,23D,23D4
4108,懷特,201103  ,M1700,M1722,17C,17C1
4306,炎洲,201103  ,M1300,M1300,13A,13A9
3665,貿聯-KY,201103  ,M2300,M2300,23D,23D2
4426,利勤,201103  ,M1400,M1400,14C,14C2
3679,新至陞,201103  ,M2300,M2328,23D,23D9A
3686,達能,201103  ,M2300,M2324,23C,23C7B
3694,海華,201103  ,M2300,M2327,23E,23E2
4526,東台,201103  ,M1500,M1500,15A,15A1
3701,大眾控,201103  ,M2300,M2325,23A,23A1
3702,大聯大,201103  ,M2300,M2329,23T,23T2
3703,欣陸,201103  ,M2500,M2500,25B,25B
3704,合勤控,201103  ,M2300,M2327,23E,23E1
3705,永信,201103  ,M1700,M1722,17C,17C1
4104,佳醫,201103  ,M1700,M1722,17G,17G
4106,雃博,201103  ,M1700,M1722,17G,17G
4119,旭富,201103  ,M1700,M1722,17C,17C1
4133,亞諾法,201103  ,M1700,M1722,17C,17C1
4532,瑞智,201103  ,M1500,M1500,15C,15C1
4141,龍燈-KY,201103  ,M1700,M1722,17C,17C3
4155,訊映,201103  ,M1700,M1722,17G,17G
4142,國光生,201103  ,M1700,M1722,17G,17G
4414,如興,201103  ,M1400,M1400,14C,14C1
4720,德淵,201103  ,M1700,M1721,17F,17F
4737,華廣,201103  ,M1700,M1722,17G,17G
4906,正文,201103  ,M2300,M2327,23E,23E2
4739,康普,201103  ,M1700,M1721,17Z,17Z
4746,台耀,201103  ,M1700,M1722,17C,17C1
4904,遠傳,201103  ,M2300,M2327,23K,23K3
4722,國精化,201103  ,M1700,M1721,17F,17F
5234,達興材料,201103  ,M1700,M1700,17F,17F
4912,聯德控股-KY,201103  ,M2300,M2328,23D,23D9A
4915,致伸,201103  ,M2300,M2325,23C,23C3
4919,新唐,201103  ,M2300,M2324,23G,23G5
4927,泰鼎-KY,201103  ,M2300,M2328,23B,23B2D
4930,燦星網,201103  ,M1600,M1600,15C,15C1
4934,太極,201103  ,M2300,M2326,23C,23C7C
4935,茂林-KY,201103  ,M2300,M2300,23C,23C8C
4938,和碩,201103  ,M2300,M2325,23A,23A2
4942,嘉彰,201103  ,M2300,M2326,23D,23D9A
4943,康控-KY,201103  ,M2300,M2300,23D,23D2
4994,傳奇,201103  ,M2300,M2330,23X,23X2
5388,中磊,201103  ,M2300,M2327,23E,23E2
5007,三星,201103  ,M2000,M2000,20A,20A1
5203,訊連,201103  ,M2300,M2330,23X,23X2
5225,東科-KY,201103  ,M2300,M2300,23U,23U2
4952,凌通,201103  ,M2300,M2324,23G,23G5
4956,光鋐,201103  ,M2300,M2326,23C,23C6B
5469,瀚宇博,201103  ,M2300,M2328,23B,23B2D
5471,松翰,201103  ,M2300,M2324,23G,23G5
4958,臻鼎-KY,201103  ,M2300,M2300,23B,23B2D
4960,誠美材,201103  ,M2300,M2326,23C,23C8C
5484,慧友,201103  ,M2300,M2326,23C,23C9
5269,祥碩,201103  ,M2300,M2300,23G,23G5
5876,上海商銀,201103  ,M2800,M2810,28A,28A
5215,科嘉-KY,201103  ,M2300,M2300,23D,23D9D
6024,群益期,201103  ,M2800,M3000,30C,30C
5434,崇越,201103  ,M2300,M2329,23T,23T2
6108,競國,201103  ,M2300,M2328,23B,23B2D
5521,工信,201103  ,M2500,M2500,25B,25B
5522,遠雄,201103  ,M2500,M2500,25A,25A
5531,鄉林,201103  ,M2500,M2500,25A,25A
5533,皇鼎,201103  ,M2500,M2500,25A,25A
5534,長虹,201103  ,M2500,M2500,25A,25A
5907,大洋-KY,201103  ,M2900,M2900,29A,29A1
6005,群益證,201103  ,M2800,M3000,30A,30A
4976,佳凌,201103  ,M2300,M2326,23U,23U1
5706,鳳凰,201103  ,M2700,M2700,27C,27C
5871,中租-KY,201103  ,M2800,M2810,28H,28H
6120,達運,201103  ,M2300,M2326,23C,23C8B
5906,台南-KY,201103  ,M1400,M1400,14C,14C1
6136,富爾特,201103  ,M2300,M2327,23T,23T2
6112,聚碩,201103  ,M2300,M2330,23X,23X1
6133,金橋,201103  ,M2300,M2328,23D,23D2
6131,鈞泰,201103  ,M2300,M2326,23C,23C9
5608,四維航,201103  ,M2600,M2600,26A,26A1
6177,達麗,201103  ,N.A.,N.A.,N.A.,N.A.
6116,彩晶,201103  ,M2300,M2326,23C,23C8A
5515,建國,201103  ,M2500,M2500,25B,25B
5519,隆大,201103  ,M2500,M2500,25B,25B
6139,亞翔,201103  ,M2300,M2331,23H,23H1
6141,柏承,201103  ,M2300,M2328,23B,23B2D
5525,順天,201103  ,M2500,M2500,25A,25A
6142,友勁,201103  ,M2300,M2327,23E,23E2
6152,百一,201103  ,M2300,M2327,23K,23K2
6153,嘉聯益,201103  ,M2300,M2328,23B,23B2C
5607,遠雄港,201103  ,M2600,M2600,26C,26C
6155,鈞寶,201103  ,M2300,M2328,23D,23D5
6117,迎廣,201103  ,M2300,M2325,23D,23D4
6164,華興,201103  ,M2300,M2326,23C,23C6C
6183,關貿,201103  ,M2300,M2330,23K,23K4
6115,鎰勝,201103  ,M2300,M2328,23D,23D2
6165,浪凡,201103  ,M2300,M2328,23D,23D2
6191,精成科,201103  ,M2300,M2328,23B,23B2B
6166,凌華,201103  ,M2300,M2325,23B,23B5B
6168,宏齊,201103  ,M2300,M2326,23C,23C6C
6184,大豐電,201103  ,N.A.,N.A.,N.A.,N.A.
6172,互億,201103  ,M2300,M2325,23E,23E1
6128,上福,201103  ,M2300,M2325,23D,23D9D
6189,豐藝,201103  ,M2300,M2329,23T,23T2
6176,瑞儀,201103  ,M2300,M2326,23C,23C8B
6192,巨路,201103  ,M2300,M2331,23T,23T2
6196,帆宣,201103  ,M2300,M2331,23H,23H1
6197,佳必琪,201103  ,M2300,M2331,23D,23D2
6201,亞弘電,201103  ,M2300,M2331,23U,23U2
6202,盛群,201103  ,M2300,M2324,23G,23G5
6209,今國光,201103  ,M2300,M2326,23U,23U1
6225,天瀚,201103  ,M2300,M2326,23U,23U1
6226,光鼎,201103  ,M2300,M2326,23C,23C6C
6251,定穎,201103  ,M2300,M2328,23B,23B2D
6257,矽格,201103  ,M2300,M2324,23G,23G2
6281,全國電,201103  ,M2300,M2329,23T,23T1
6282,康舒,201103  ,M2300,M2328,23D,23D3
6283,淳安,201103  ,M2300,M2327,23C,23C8E
6289,華上,201103  ,M2300,M2326,23C,23C6B
6205,詮欣,201103  ,M2300,M2328,23D,23D2
6206,飛捷,201103  ,M2300,M2325,23B,23B5A
6213,聯茂,201103  ,M2300,M2328,23B,23B3A
6214,精誠,201103  ,M2300,M2330,23X,23X1
6215,和椿,201103  ,M2300,M2331,23H,23H2
6216,居易,201103  ,M2300,M2327,23E,23E1
6224,聚鼎,201103  ,M2300,M2328,23D,23D5
6235,華孚,201103  ,M2300,M2325,23D,23D4
6243,迅杰,201103  ,M2300,M2324,23G,23G5
6269,台郡,201103  ,M2300,M2328,23B,23B2C
6271,同欣電,201103  ,M2300,M2324,23C,23C6C
6278,台表科,201103  ,M2300,M2326,23B,23B2B
8101,華冠,201103  ,M2300,M2327,23K,23K1
6605,帝寶,201103  ,M1500,M1500,15D,15D
8011,台通,201103  ,M2300,M2327,23K,23K2
6230,尼得科超眾,201103  ,M2300,M2325,23D,23D9B
6239,力成,201103  ,M2300,M2324,23G,23G2
8016,矽創,201103  ,M2300,M2324,23G,23G5
6277,宏正,201103  ,M2300,M2325,23C,23C3
8039,台虹,201103  ,M2300,M2328,23B,23B3C
8070,長華,201103  ,M2300,M2329,23T,23T2
8072,陞泰,201103  ,M2300,M2326,23C,23C9
8103,瀚荃,201103  ,M2300,M2328,23D,23D2
8105,凌巨,201103  ,M2300,M2326,23C,23C8D
8112,至上,201103  ,M2300,M2329,23T,23T2
8114,振樺電,201103  ,M2300,M2325,23B,23B5A
8201,無敵,201103  ,M2300,M2331,23Z,23Z
8210,勤誠,201103  ,M2300,M2325,23D,23D4
8046,南電,201103  ,M2300,M2328,23B,23B2A
6285,啟碁,201103  ,M2300,M2327,23K,23K2
8249,菱光,201103  ,M2300,M2328,23C,23C2
8213,志超,201103  ,M2300,M2328,23B,23B2D
8110,華東,201103  ,M2300,M2324,23G,23G2
8215,明基材,201103  ,N.A.,N.A.,N.A.,N.A.
8404,百和興業-KY,201103  ,M9900,M9900,14Z,14Z
8033,雷虎,201103  ,M9900,M9900,99Z,99ZC
8422,可寧衛,201103  ,M9900,M9900,99L,99L2
8427,基勝-KY,201103  ,M9900,M9900,99B,99B
8081,致新,201103  ,M2300,M2324,23G,23G5
6505,台塑化,201103  ,M9700,M9700,13C,13C
8926,台汽電,201103  ,M9700,M9700,99D,99D3
8940,新天地,201103  ,M2700,M2700,27A,27A2
9914,美利達,201103  ,M9900,M9900,99Z,99Z1
9917,中保科,201103  ,M9900,M9900,99I,99I
9105,泰金寶-DR,201103  ,M2300,M2300,23E,23E1
910861,神州-DR,201103  ,M2300,M2300,23X,23X1
8411,福貞-KY,201103  ,M9900,M9900,20B,20B
911608,明輝-DR,201103  ,M2900,M2900,29B,29B
9912,偉聯,201103  ,M2300,M2325,23C,23C1
8021,尖點,201103  ,M2300,M2331,23B,23B3X
9906,欣巴巴,201103  ,M9900,M9900,20B,20B
9907,統一實,201103  ,M9900,M9900,20B,20B
9802,鈺齊-KY,201103  ,M9900,M9900,99K,99K
8429,金麗-KY,201103  ,M9900,M9900,99K,99K
9902,台火,201103  ,M9900,M9900,99Z,99ZC
9904,寶成,201103  ,M9900,M9900,99K,99K
8261,富鼎,201103  ,M2300,M2324,23G,23G5
8996,高力,201103  ,M1500,M1500,20A,20A9
8271,宇瞻,201103  ,M2300,M2324,23G,23G3B
8131,福懋科,201103  ,M2300,M2324,23G,23G2
8374,羅昇,201103  ,M1500,M1500,15A,15A2
8163,達方,201103  ,M2300,M2328,23C,23C3
9905,大華,201103  ,M9900,M9900,20B,20B
911616,杜康-DR,201103  ,M1200,M1200,12Z,12Z
9908,大台北,201103  ,M9700,M9700,99D,99D2
9910,豐泰,201103  ,M9900,M9900,99K,99K
9911,櫻花,201103  ,M9900,M9900,99B,99B
911868,同方友友-DR,201103  ,M2300,M2300,23C,23C6C
9924,福興,201103  ,M9900,M9900,99B,99B
9925,新保,201103  ,M9900,M9900,99I,99I
9926,新海,201103  ,M9700,M9700,99D,99D2
9918,欣天然,201103  ,M9700,M9700,99D,99D2
9919,康那香,201103  ,M9900,M9900,14F,14F
9921,巨大,201103  ,M9900,M9900,99Z,99Z1
9928,中視,201103  ,M9900,M9900,99H,99H
9943,好樂迪,201103  ,M9900,M9900,27B,27B
9929,秋雨,201103  ,M9900,M9900,99C,99C
9944,新麗,201103  ,M9900,M9900,14F,14F
9945,潤泰新,201103  ,M9900,M9900,25A,25A
9946,三發地產,201103  ,M9900,M9900,25A,25A
9930,中聯資源,201103  ,N.A.,N.A.,N.A.,N.A.
9931,欣高,201103  ,M9700,M9700,99D,99D2
9933,中鼎,201103  ,M9900,M9900,25C,25C
9938,百和,201103  ,M9900,M9900,14Z,14Z
9939,宏全,201103  ,M9900,M9900,13B,13B
9940,信義,201103  ,M9900,M9900,25D,25D
9927,泰銘,201103  ,M9900,M9900,20A,20A5
9941,裕融,201103  ,M9900,M9900,28K,28K
9942,茂順,201103  ,M9900,M9900,15D,15D
9934,成霖,201103  ,M9900,M9900,99B,99B
9935,慶豐富,201103  ,M9900,M9900,99B,99B
9937,全國,201103  ,M9700,M9700,99D,99D1
9955,佳龍,201103  ,M9900,M9900,99L,99L1
9958,世紀鋼,201103  ,M2000,M2000,20A,20A2
1103,嘉泥,201103  ,M1100,M1100,11A,11A
1203,味王,201103  ,M1200,M1200,12Z,12Z
1210,大成,201103  ,M1200,M1200,12B,12B
1109,信大,201103  ,M1100,M1100,11A,11A
1110,東泥,201103  ,M1100,M1100,11A,11A
1101,台泥,201103  ,M1100,M1100,11A,11A
1102,亞泥,201103  ,M1100,M1100,11A,11A
1201,味全,201103  ,M1200,M1200,12C,12C
1104,環泥,201103  ,M1100,M1100,11A,11A
1108,幸福,201103  ,M1100,M1100,11A,11A
1213,大飲,201103  ,M1200,M1200,12C,12C
1215,卜蜂,201103  ,M1200,M1200,12B,12B
1216,統一,201103  ,M1200,M1200,12C,12C
1220,台榮,201103  ,M1200,M1200,12B,12B
1231,聯華食,201103  ,M1200,M1200,12Z,12Z
1232,大統益,201103  ,M1200,M1200,12B,12B
9942,茂順,201203  ,M9900,M9900,15D,15D
9943,好樂迪,201203  ,M9900,M9900,27B,27B
9938,百和,201203  ,M9900,M9900,14Z,14Z
9939,宏全,201203  ,M9900,M9900,13B,13B
9940,信義,201203  ,M9900,M9900,25D,25D
9941,裕融,201203  ,M9900,M9900,28K,28K
9924,福興,201203  ,M9900,M9900,99B,99B
9925,新保,201203  ,M9900,M9900,99I,99I
9926,新海,201203  ,M9700,M9700,99D,99D2
9927,泰銘,201203  ,M9900,M9900,20A,20A5
9928,中視,201203  ,M9900,M9900,99H,99H
9929,秋雨,201203  ,M9900,M9900,99C,99C
9930,中聯資源,201203  ,N.A.,N.A.,N.A.,N.A.
9931,欣高,201203  ,M9700,M9700,99D,99D2
9933,中鼎,201203  ,M9900,M9900,25C,25C
9955,佳龍,201203  ,M9900,M9900,99L,99L1
9958,世紀鋼,201203  ,M2000,M2000,20A,20A2
1219,福壽,201203  ,M1200,M1200,12B,12B
1103,嘉泥,201203  ,M1100,M1100,11A,11A
1104,環泥,201203  ,M1100,M1100,11A,11A
1217,愛之味,201203  ,M1200,M1200,12A,12A
1218,泰山,201203  ,M1200,M1200,12B,12B
1235,興泰,201203  ,M1200,M1200,12B,12B
1233,天仁,201203  ,M1200,M1200,12Z,12Z
1234,黑松,201203  ,M1200,M1200,12C,12C
1201,味全,201203  ,M1200,M1200,12C,12C
1203,味王,201203  ,M1200,M1200,12Z,12Z
1210,大成,201203  ,M1200,M1200,12B,12B
1229,聯華,201203  ,M1200,M1200,12B,12B
1231,聯華食,201203  ,M1200,M1200,12Z,12Z
1232,大統益,201203  ,M1200,M1200,12B,12B
1101,台泥,201203  ,M1100,M1100,11A,11A
1102,亞泥,201203  ,M1100,M1100,11A,11A
1108,幸福,201203  ,M1100,M1100,11A,11A
1109,信大,201203  ,M1100,M1100,11A,11A
1110,東泥,201203  ,M1100,M1100,11A,11A
1213,大飲,201203  ,M1200,M1200,12C,12C
1215,卜蜂,201203  ,M1200,M1200,12B,12B
1216,統一,201203  ,M1200,M1200,12C,12C
1315,達新,201203  ,M1300,M1300,13A,13A8
1316,上曜,201203  ,M1300,M1300,13A,13A6
1319,東陽,201203  ,M1300,M1300,15D,15D
1220,台榮,201203  ,M1200,M1200,12B,12B
1225,福懋油,201203  ,M1200,M1200,12B,12B
1227,佳格,201203  ,M1200,M1200,12Z,12Z
1304,台聚,201203  ,M1300,M1300,13A,13A1
1402,遠東新,201203  ,M1400,M1400,14A,14A1
1409,新纖,201203  ,M1400,M1400,14A,14A1
1305,華夏,201203  ,M1300,M1300,13A,13A1
1307,三芳,201203  ,M1300,M1300,13A,13A6
1337,再生-KY,201203  ,M1300,M1300,13B,13B
1338,廣華-KY,201203  ,M1300,M1300,15D,15D
1236,宏亞,201203  ,M1200,M1200,12Z,12Z
1256,鮮活果汁-KY,201203  ,M1200,M1200,12C,12C
1339,昭輝,201203  ,M1300,M1300,15D,15D
1301,台塑,201203  ,M1300,M1300,13A,13A1
1303,南亞,201203  ,M1300,M1300,13A,13A1
1308,亞聚,201203  ,M1300,M1300,13A,13A1
1309,台達化,201203  ,M1300,M1300,13A,13A1
1310,台苯,201203  ,M1300,M1300,13A,13A1
1321,大洋,201203  ,M1300,M1300,13A,13A8
1323,永裕,201203  ,M1300,M1300,13A,13A8
1324,地球,201203  ,M1300,M1300,13A,13A9
1413,宏洲,201203  ,M1400,M1400,14A,14A2
1414,東和,201203  ,M1400,M1400,14B,14B1
1410,南染,201203  ,M1400,M1400,14E,14E
1444,力麗,201203  ,M1400,M1400,14A,14A2
1445,大宇,201203  ,M1400,M1400,14C,14C2
1443,立益,201203  ,M1400,M1400,14B,14B1
1449,佳和,201203  ,M1400,M1400,14C,14C2
1453,大將,201203  ,M1400,M1400,14B,14B1
1451,年興,201203  ,M1400,M1400,14C,14C1
1416,廣豐,201203  ,M1400,M1400,14B,14B1
1312,國喬,201203  ,M1300,M1300,13A,13A1
1313,聯成,201203  ,M1300,M1300,13A,13A7
1314,中石化,201203  ,M1300,M1300,13A,13A5
1417,嘉裕,201203  ,M1400,M1400,14C,14C1
1418,東華,201203  ,M1400,M1400,14B,14B2
1446,宏和,201203  ,M1400,M1400,14C,14C2
1447,力鵬,201203  ,M1400,M1400,14A,14A7
1419,新紡,201203  ,N.A.,N.A.,N.A.,N.A.
1423,利華,201203  ,M1400,M1400,14D,14D2
1432,大魯閣,201203  ,M1400,M1400,14C,14C2
1441,大東,201203  ,M1400,M1400,14B,14B1
1442,名軒,201203  ,N.A.,N.A.,N.A.,N.A.
1438,三地開發,201203  ,M1400,M1400,25A,25A
1439,中和,201203  ,M1400,M1400,14D,14D2
1440,南紡,201203  ,M1400,M1400,14A,14A1
1452,宏益,201203  ,M1400,M1400,14A,14A2
1325,恒大,201203  ,M1300,M1300,14F,14F
1326,台化,201203  ,M1300,M1300,13A,13A1
1437,勤益控,201203  ,M2300,M2324,23G,23G2
1457,宜進,201203  ,M1400,M1400,14A,14A2
1459,聯發,201203  ,N.A.,N.A.,N.A.,N.A.
1460,宏遠,201203  ,M1400,M1400,14C,14C2
1434,福懋,201203  ,M1400,M1400,14C,14C2
1435,中福,201203  ,M9900,M9900,23E,23E1
1436,華友聯,201203  ,M2500,M2500,25A,25A
1466,聚隆,201203  ,M1400,M1400,14A,14A7
1467,南緯,201203  ,M1400,M1400,14C,14C1
1468,昶和,201203  ,M1400,M1400,14C,14C2
1454,台富,201203  ,M1400,M1400,14C,14C2
1521,大億,201203  ,M1500,M1500,15D,15D
1455,集盛,201203  ,M1400,M1400,14A,14A7
1456,怡華,201203  ,M1400,M1400,14C,14C2
1507,永大,201203  ,M1500,M1500,15B,15B1
1512,瑞利,201203  ,M1500,M1500,15D,15D
1463,強盛,201203  ,M1400,M1400,14E,14E
1464,得力,201203  ,M1400,M1400,14C,14C2
1465,偉全,201203  ,M1400,M1400,14C,14C2
1517,利奇,201203  ,M1500,M1500,15E,15E
1519,華城,201203  ,M1500,M1500,15B,15B1
1470,大統新創,201203  ,M1400,M1400,14E,14E
1513,中興電,201203  ,M1500,M1500,15B,15B1
1471,首利,201203  ,M2300,M2328,23D,23D3
1472,三洋紡,201203  ,M1400,M1400,14A,14A7
1473,台南,201203  ,M1400,M1400,14C,14C1
1474,弘裕,201203  ,M1400,M1400,14C,14C2
1475,業旺,201203  ,M1400,M1400,14C,14C2
1476,儒鴻,201203  ,M1400,M1400,14C,14C1
1477,聚陽,201203  ,M1400,M1400,14C,14C1
1522,堤維西,201203  ,M1500,M1500,15D,15D
1524,耿鼎,201203  ,M1500,M1500,15D,15D
1525,江申,201203  ,M1500,M1500,15D,15D
1516,川飛,201203  ,M1500,M1500,99Z,99ZC
1514,亞力,201203  ,M1500,M1500,15B,15B1
1515,力山,201203  ,M1500,M1500,15A,15A1
1526,日馳,201203  ,M1500,M1500,15E,15E
1527,鑽全,201203  ,M1500,M1500,15A,15A1
1528,恩德,201203  ,M1500,M1500,15A,15A1
1506,正道,201203  ,M1500,M1500,15D,15D
1529,樂士,201203  ,M1500,M1500,15B,15B1
1530,亞崴,201203  ,M1500,M1500,15A,15A1
1531,高林股,201203  ,M1500,M1500,15A,15A3
1503,士電,201203  ,M1500,M1500,15B,15B1
1504,東元,201203  ,M1500,M1500,15B,15B1
1532,勤美,201203  ,M2000,M2000,20A,20A2
1533,車王電,201203  ,M1500,M1500,15D,15D
1535,中宇,201203  ,M1500,M1500,15B,15B2
1536,和大,201203  ,M1500,M1500,15D,15D
1537,廣隆,201203  ,M1500,M1500,15Z,15Z
1538,正峰,201203  ,M1500,M1500,15A,15A1
1560,中砂,201203  ,M1500,M1500,15A,15A2
1558,伸興,201203  ,M1500,M1500,15A,15A3
1539,巨庭,201203  ,M1500,M1500,15A,15A1
1540,喬福,201203  ,M1500,M1500,15A,15A1
1541,錩泰,201203  ,N.A.,N.A.,N.A.,N.A.
1707,葡萄王,201203  ,M1700,M1722,17C,17C2
1712,興農,201203  ,M1700,M1721,17C,17C3
1713,國化,201203  ,M1700,M1721,17B,17B
1582,信錦,201203  ,M2300,M2328,23D,23D4
1583,程泰,201203  ,M1500,M1500,15A,15A1
1608,華榮,201203  ,M1600,M1600,16,16
1603,華電,201203  ,M1600,M1600,16,16
1604,聲寶,201203  ,M1600,M1600,15C,15C1
1605,華新,201203  ,M1600,M1600,16,16
1609,大亞,201203  ,M1600,M1600,16,16
1611,中電,201203  ,M1600,M1600,15C,15C4
1589,永冠-KY,201203  ,M1500,M1500,15A,15A2
1612,宏泰,201203  ,M1600,M1600,16,16
1616,億泰,201203  ,M1600,M1600,16,16
1617,榮星,201203  ,M1600,M1600,16,16
1618,合機,201203  ,M1600,M1600,16,16
1590,亞德客-KY,201203  ,M1500,M1500,15A,15A2
1626,艾美特-KY,201203  ,M1600,M1600,15C,15C1
1701,中化,201203  ,M1700,M1722,17C,17C1
1702,南僑,201203  ,M1200,M1200,12B,12B
1709,和益,201203  ,M1700,M1721,17E,17E1
1710,東聯,201203  ,M1700,M1721,13A,13A5
1708,東鹼,201203  ,M1700,M1721,17Z,17Z
1614,三洋電,201203  ,M1600,M1600,15C,15C1
1597,直得,201203  ,M1500,M1500,15A,15A2
1615,大山,201203  ,M1600,M1600,16,16
1711,永光,201203  ,M1700,M1721,17B,17B
1802,台玻,201203  ,M1800,M1800,18,18
1789,神隆,201203  ,M1700,M1722,17C,17C1
1795,美時,201203  ,M1700,M1722,17C,17C1
1714,和桐,201203  ,M1700,M1721,17E,17E1
1717,長興,201203  ,M1700,M1721,17F,17F
1718,中纖,201203  ,M1700,M1721,13A,13A5
1720,生達,201203  ,M1700,M1722,17C,17C1
1721,三晃,201203  ,M1700,M1721,17F,17F
1722,台肥,201203  ,M1700,M1721,17C,17C3
1723,中碳,201203  ,M1700,M1721,17Z,17Z
1724,台硝,201203  ,M1700,M1721,17Z,17Z
1725,元禎,201203  ,M1700,M1721,17Z,17Z
1726,永記,201203  ,M1700,M1721,17B,17B
1727,中華化,201203  ,M1700,M1721,17Z,17Z
1730,花仙子,201203  ,M1700,M1721,17E,17E2
1731,美吾華,201203  ,M1700,M1722,17C,17C1
1732,毛寶,201203  ,M1700,M1721,17E,17E2
1733,五鼎,201203  ,M1700,M1722,17G,17G
1734,杏輝,201203  ,M1700,M1722,17C,17C1
1735,日勝化,201203  ,M1700,M1721,17F,17F
1736,喬山,201203  ,M1700,M1722,17G,17G
1737,臺鹽,201203  ,M1700,M1721,17C,17C2
1762,中化生,201203  ,M1700,M1722,17C,17C1
1773,勝一,201203  ,M1700,M1721,17Z,17Z
1786,科妍,201203  ,M1700,M1722,17G,17G
1805,寶徠,201203  ,M2500,M2500,25A,25A
1806,冠軍,201203  ,M1800,M1800,18,18
1808,潤隆,201203  ,M2500,M2500,25A,25A
1903,士紙,201203  ,M1900,M1900,19A,19A
1809,中釉,201203  ,M1800,M1800,18,18
1810,和成,201203  ,M1800,M1800,18,18
2017,官田鋼,201203  ,M2000,M2000,20A,20A1
2020,美亞,201203  ,M2000,M2000,20A,20A7
2022,聚亨,201203  ,M2000,M2000,20A,20A1
1907,永豐餘,201203  ,M1900,M1900,19A,19A
1909,榮成,201203  ,M1900,M1900,19A,19A
2002,中鋼,201203  ,M2000,M2000,20A,20A3
2009,第一銅,201203  ,M2000,M2000,20A,20A4
2010,春源,201203  ,M2000,M2000,20A,20A3
2012,春雨,201203  ,M2000,M2000,20A,20A1
1904,正隆,201203  ,M1900,M1900,19A,19A
1905,華紙,201203  ,M1900,M1900,19B,19B
1906,寶隆,201203  ,M1900,M1900,19A,19A
2030,彰源,201203  ,M2000,M2000,20A,20A7
2031,新光鋼,201203  ,M2000,M2000,20A,20A3
2032,新鋼,201203  ,M2000,M2000,20A,20A6
2038,海光,201203  ,M2000,M2000,20A,20A2
2049,上銀,201203  ,M1500,M1500,15A,15A2
2006,東和鋼鐵,201203  ,M2000,M2000,20A,20A2
2007,燁興,201203  ,M2000,M2000,20A,20A1
2008,高興昌,201203  ,M2000,M2000,20A,20A3
2059,川湖,201203  ,M2300,M2328,20B,20B
2034,允強,201203  ,M2000,M2000,20A,20A7
2033,佳大,201203  ,M2000,M2000,20A,20A1
2029,盛餘,201203  ,M2000,M2000,20A,20A3
2105,正新,201203  ,M2100,M2100,21A,21A
2028,威致,201203  ,M2000,M2000,20A,20A2
2103,台橡,201203  ,M2100,M2100,21C,21C
2104,國際中橡,201203  ,M2100,M2100,21C,21C
2206,三陽工業,201203  ,M2200,M2200,22A,22A
2108,南帝,201203  ,M2100,M2100,21C,21C
2201,裕隆,201203  ,M2200,M2200,22A,22A
2204,中華,201203  ,M2200,M2200,22A,22A
2062,橋椿,201203  ,M9900,M9900,99B,99B
2013,中鋼構,201203  ,M2000,M2000,20A,20A2
2014,中鴻,201203  ,M2000,M2000,20A,20A3
2015,豐興,201203  ,M2000,M2000,20A,20A2
2106,建大,201203  ,M2100,M2100,21A,21A
2107,厚生,201203  ,M2100,M2100,21B,21B2
2024,志聯,201203  ,M2000,M2000,20A,20A1
2023,燁輝,201203  ,M2000,M2000,20A,20A3
2025,千興,201203  ,M2000,M2000,20A,20A6
2027,大成鋼,201203  ,M2000,M2000,20A,20A6
2102,泰豐,201203  ,M2100,M2100,21A,21A
2231,為升,201203  ,M1500,M1500,15D,15D
2233,宇隆,201203  ,M1500,M1500,15D,15D
2301,光寶科,201203  ,M2300,M2325,23C,23C3
2109,華豐,201203  ,M2100,M2100,21A,21A
2114,鑫永銓,201203  ,M2100,M2100,21B,21B1
2115,六暉-KY,201203  ,N.A.,N.A.,N.A.,N.A.
2101,南港,201203  ,M2100,M2100,21A,21A
2316,楠梓電,201203  ,M2300,M2328,23B,23B2D
2317,鴻海,201203  ,M2300,M2331,23A,23A1
2321,東訊,201203  ,M2300,M2327,23E,23E1
2208,台船,201203  ,M2600,M2600,22B,22B1
2328,廣宇,201203  ,M2300,M2328,23D,23D2
2329,華泰,201203  ,M2300,M2324,23G,23G2
